hanzi,tl,frequency,poj,tl_num,poj_num
工具列,kang-khū-lia̍t,16,kang-khū-lia̍t,kang1khu7liat8,kang1khu7liat8
工具列,kang-kū-lia̍t,16,kang-kū-lia̍t,kang1ku7liat8,kang1ku7liat8
工課場,khang-khuè-tiûnn,16,khang-khòe-tiûⁿ,khang1khue3tiunn5,khang1khoe3tiunn5
左打者,tsó-tánn-tsiá,16,chó-táⁿ-chiá,tso2tann2tsia2,cho2tann2chia2
巧固球,khá-kòo-kiû,16,khá-kò͘-kiû,kha2koo3kiu5,kha2koo3kiu5
巨集齒,kī-tsi̍p-khí,16,kī-chi̍p-khí,ki7tsip8khi2,ki7chip8khi2
巨集齒,kū-tsi̍p-khí,16,kū-chi̍p-khí,ku7tsip8khi2,ku7chip8khi2
布朗尼,pu-láu-nih,16,pu-láu-nih,pu1lau2nih4,pu1lau2nih4
布林值,pòo-lîm-ta̍t,16,pò͘-lîm-ta̍t,poo3lim5tat8,poo3lim5tat8
布篷厝,pòo-phâng-tshù,16,pò͘-phâng-chhù,poo3phang5tshu3,poo3phang5chhu3
帶風向,tài-hong-hiòng,16,tài-hong-hiòng,tai3hong1hiong3,tai3hong1hiong3
平衡木,pîng-hîng-bo̍k,16,pêng-hêng-bo̍k,ping5hing5bok8,peng5heng5bok8
平頭筅,pênn-thâu-tshíng,16,pêⁿ-thâu-chhéng,penn5thau5tshing2,penn5thau5chheng2
平頭筅,pînn-thâu-tshíng,16,pîⁿ-thâu-chhéng,pinn5thau5tshing2,pinn5thau5chheng2
幹細胞,kàn-suè-pau,16,kàn-sòe-pau,kan3sue3pau1,kan3soe3pau1
幹細胞,kàn-sè-pau,16,kàn-sè-pau,kan3se3pau1,kan3se3pau1
庫德族,khòo-tik-tso̍k,16,khò͘-tek-cho̍k,khoo3tik4tsok8,khoo3tek4chok8
弄貓枝,lāng-niau-ki,16,lāng-niau-ki,lang7niau1ki1,lang7niau1ki1
弓咧,king--leh,16,keng--leh,king1leh4,keng1leh4
弓箭步,king-tsìnn-pōo,16,keng-chìⁿ-pō͘,king1tsinn3poo7,keng1chinn3poo7
弓箭步,kiong-tsìnn-pōo,16,kiong-chìⁿ-pō͘,kiong1tsinn3poo7,kiong1chinn3poo7
引路人,ín-lōo-lâng,16,ín-lō͘-lâng,in2loo7lang5,in2loo7lang5
彭博社,phênn-phok-siā,16,phêⁿ-phok-siā,phenn5phok4sia7,phenn5phok4sia7
彭博社,phînn-phok-siā,16,phîⁿ-phok-siā,phinn5phok4sia7,phinn5phok4sia7
後壁番,āu-piah-huan,16,āu-piah-hoan,au7piah4huan1,au7piah4hoan1
後旋踢,āu-suân-that,16,āu-soân-that,au7suan5that4,au7soan5that4
後遺症,āu-uî-tsìng,16,āu-ûi-chèng,au7ui5tsing3,au7ui5cheng3
得分點,tit-hun-tiám,16,tit-hun-tiám,tit4hun1tiam2,tit4hun1tiam2
得點圈,tit-tiám-khuan,16,tit-tiám-khoan,tit4tiam2khuan1,tit4tiam2khoan1
復活節,ho̍k-ua̍h-tseh,16,ho̍k-oa̍h-cheh,hok8uah8tseh4,hok8oah8cheh4
復活節,ho̍k-ua̍h-tsueh,16,ho̍k-oa̍h-choeh,hok8uah8tsueh4,hok8oah8choeh4
循環杯,sûn-khuân-pue,16,sûn-khoân-poe,sun5khuan5pue1,sun5khoan5poe1
微波爐,bî-pho-lôo,16,bî-pho-lô͘,bi5pho1loo5,bi5pho1loo5
心絲蟲,sim-si-thâng,16,sim-si-thâng,sim1si1thang5,sim1si1thang5
心輔狗,sim-hú-káu,16,sim-hú-káu,sim1hu2kau2,sim1hu2kau2
快時尚,khuài-sî-siōng,16,khoài-sî-siōng,khuai3si5siong7,khoai3si5siong7
快速球,khuài-sok-kiû,16,khoài-sok-kiû,khuai3sok4kiu5,khoai3sok4kiu5
快速齒,khuài-sok-khí,16,khoài-sok-khí,khuai3sok4khi2,khoai3sok4khi2
性騷擾,sìng-so-jiáu,16,sèng-so-jiáu,sing3so1jiau2,seng3so1jiau2
憂鬱症,iu-ut-tsìng,16,iu-ut-chèng,iu1ut4tsing3,iu1ut4cheng3
懸低槓,kuân-kē-kǹg,16,koân-kē-kǹg,kuan5ke7kng3,koan5ke7kng3
戮銃術,lak-tshìng-su̍t,16,lak-chhèng-su̍t,lak4tshing3sut8,lak4chheng3sut8
扇形筅,sìnn-hîng-tshíng,16,sìⁿ-hêng-chhéng,sinn3hing5tshing2,sinn3heng5chheng2
手摵杯,tshiú-tshi̍k-pue,16,chhiú-chhe̍k-poe,tshiu2tshik8pue1,chhiu2chhek8poe1
手摵茶,tshiú-tshi̍k-tê,16,chhiú-chhe̍k-tê,tshiu2tshik8te5,chhiu2chhek8te5
手肚仁,tshiú-tóo-jîn,16,chhiú-tó͘-jîn,tshiu2too2jin5,chhiu2too2jin5
手肚仁,tshiú-tóo-lîn,16,chhiú-tó͘-lîn,tshiu2too2lin5,chhiu2too2lin5
打擊率,tánn-kik-lu̍t,16,táⁿ-kek-lu̍t,tann2kik4lut8,tann2kek4lut8
打擊者,tánn-kik-tsiá,16,táⁿ-kek-chiá,tann2kik4tsia2,tann2kek4chia2
投球數,tâu-kiû-sòo,16,tâu-kiû-sò͘,tau5kiu5soo3,tau5kiu5soo3
抗力肌,khòng-li̍k-ki,16,khòng-le̍k-ki,khong3lik8ki1,khong3lek8ki1
抗𤶃仔,khòng thiāu-á,16,khòng thiāu-á,khong3thiau7a2,khong3thiau7a2
抹粉底,buah hún-té,16,boah hún-té,buah4hun2te2,boah4hun2te2
抾面筅,khioh-bīn-tshíng,16,khioh-bīn-chhéng,khioh4bin7tshing2,khioh4bin7chheng2
拋電龜,pha-tiān-ku,16,pha-tiān-ku,pha1tian7ku1,pha1tian7ku1
拍光條,phah-kng-tiâu,16,phah-kng-tiâu,phah4kng1tiau5,phah4kng1tiau5
拍光盤,phah-kng-puânn,16,phah-kng-pôaⁿ,phah4kng1puann5,phah4kng1poann5
拍光筅,phah-kng-tshíng,16,phah-kng-chhéng,phah4kng1tshing2,phah4kng1chheng2
拍光粉,phah-kng-hún,16,phah-kng-hún,phah4kng1hun2,phah4kng1hun2
拍光膏,phah-kng-ko,16,phah-kng-ko,phah4kng1ko1,phah4kng1ko1
拍卵器,phah-nn̄g-khì,16,phah-nn̄g-khì,phah4nng7khi3,phah4nng7khi3
拍底乳,phah-tué-lú,16,phah-tóe-lú,phah4tue2lu2,phah4toe2lu2
拍底乳,phah-té-jú,16,phah-té-jú,phah4te2ju2,phah4te2ju2
拍拚衝,phah-piànn-tshiong,16,phah-piàⁿ-chhiong,phah4piann3tshiong1,phah4piann3chhiong1
拍掛走,phah-kuà-tsáu,16,phah-kòa-cháu,phah4kua3tsau2,phah4koa3chau2
拍暗影,phah-àm-iánn,16,phah-àm-iáⁿ,phah4am3iann2,phah4am3iann2
拍粉底,phah hún-té,16,phah hún-té,phah4hun2te2,phah4hun2te2
拔大索,pue̍h-tuā-soh,16,poe̍h-tōa-soh,pueh8tua7soh4,poeh8toa7soh4
拚勢衝,piànn-sè-tshiong,16,piàⁿ-sè-chhiong,piann3se3tshiong1,piann3se3chhiong1
拚勢衝,piànn-sì-tshiong,16,piàⁿ-sì-chhiong,piann3si3tshiong1,piann3si3chhiong1
挖人才,óo jîn-tsâi,16,ó͘ jîn-châi,oo2jin5tsai5,oo2jin5chai5
挖人才,óo lîn-tsâi,16,ó͘ lîn-châi,oo2lin5tsai5,oo2lin5chai5
挾的,gia̍p--ê,16,gia̍p--ê,giap8e5,giap8e5
捋仔田,lua̍h-á-tshân,16,loa̍h-á-chhân,luah8a2tshan5,loah8a2chhan5
捘卵機,tsūn-nn̄g-ki,16,chūn-nn̄g-ki,tsun7nng7ki1,chun7nng7ki1
捲螺筅,kńg-lê-tshíng,16,kńg-lê-chhéng,kng2le5tshing2,kng2le5chheng2
捽槌仔,sut-thuî-á,16,sut-thûi-á,sut4thui5a2,sut4thui5a2
掌心球,tsiáng-sim-kiû,16,chiáng-sim-kiû,tsiang2sim1kiu5,chiang2sim1kiu5
排名賽,pâi-miâ-sài,16,pâi-miâ-sài,pai5mia5sai3,pai5mia5sai3
掠篙泅,lia̍h-ko-siû,16,lia̍h-ko-siû,liah8ko1siu5,liah8ko1siu5
掠龍椅,lia̍h-lîng-í,16,lia̍h-lêng-í,liah8ling5i2,liah8leng5i2
接骨木,tsiap-kut-bo̍k,16,chiap-kut-bo̍k,tsiap4kut4bok8,chiap4kut4bok8
揀色器,kíng-sik-khì,16,kéng-sek-khì,king2sik4khi3,keng2sek4khi3
提示詞,thê-sī-sû,16,thê-sī-sû,the5si7su5,the5si7su5
揤兩下,tshi̍h-nn̄g-ē,16,chhi̍h-nn̄g-ē,tshih8nng7e7,chhih8nng7e7
揮空率,hui-khong-lu̍t,16,hui-khong-lu̍t,hui1khong1lut8,hui1khong1lut8
揹仔客,phāinn-á-kheh,16,phāiⁿ-á-kheh,phainn7a2kheh4,phainn7a2kheh4
搖滾樂,iô-kún-ga̍k,16,iô-kún-ga̍k,io5kun2gak8,io5kun2gak8
搜救狗,soo-kiù-káu,16,so͘-kiù-káu,soo1kiu3kau2,soo1kiu3kau2
搜索票,soo-sik-phiò,16,so͘-sek-phiò,soo1sik4phio3,soo1sek4phio3
搝大索,khiú-tuā-soh,16,khiú-tōa-soh,khiu2tua7soh4,khiu2toa7soh4
摖板球,tshè-pán-kiû,16,chhè-pán-kiû,tshe3pan2kiu5,chhe3pan2kiu5
摧死,tshui--sí,16,chhui--sí,tshui1si2,chhui1si2
擉著人,tia̍k-tio̍h-lâng,16,tia̍k-tio̍h-lâng,tiak8tioh8lang5,tiak8tioh8lang5
擋老化,tòng-nóo-huà,16,tòng-nó͘-hòa,tong3noo2hua3,tong3noo2hoa3
攑頭痕,gia̍h-thâu-hûn,16,gia̍h-thâu-hûn,giah8thau5hun5,giah8thau5hun5
放予爛,pàng hōo nuā,16,pàng hō͘ nōa,pang3hoo7nua7,pang3hoo7noa7
放送器,hòng-sàng-khì,16,hòng-sàng-khì,hong3sang3khi3,hong3sang3khi3
敆餡餅,kap-ānn-piánn,16,kap-āⁿ-piáⁿ,kap4ann7piann2,kap4ann7piann2
散熱器,sàn-jia̍t-khì,16,sàn-jia̍t-khì,san3jiat8khi3,san3jiat8khi3
散熱器,sàn-lia̍t-khì,16,sàn-lia̍t-khì,san3liat8khi3,san3liat8khi3
散赤線,sàn-tshiah-suànn,16,sàn-chhiah-sòaⁿ,san3tshiah4suann3,san3chhiah4soann3
敧枋牚,khi-pang-thènn,16,khi-pang-thèⁿ,khi1pang1thenn3,khi1pang1thenn3
敧枋牚,khi-pang-thìnn,16,khi-pang-thìⁿ,khi1pang1thinn3,khi1pang1thinn3
斑芝花,pan-tsi-hue,16,pan-chi-hoe,pan1tsi1hue1,pan1chi1hoe1
新娘衫,sin-niû-sann,16,sin-niû-saⁿ,sin1niu5sann1,sin1niu5sann1
方塊酥,hong-tè-soo,16,hong-tè-so͘,hong1te3soo1,hong1te3soo1
日系妝,ji̍t-hē-tsong,16,ji̍t-hē-chong,jit8he7tsong1,jit8he7chong1
日系妝,li̍t-hē-tsong,16,li̍t-hē-chong,lit8he7tsong1,lit8he7chong1
早晝頓,tsá-tàu-tǹg,16,chá-tàu-tǹg,tsa2tau3tng3,cha2tau3tng3
明太子,bîng-thài-tsí,16,bêng-thài-chí,bing5thai3tsi2,beng5thai3chi2
明太子,mê-thài-khòo,16,mê-thài-khò͘,me5thai3khoo3,me5thai3khoo3
普洱茶,phóo-ní-tê,16,phó͘-ní-tê,phoo2ni2te5,phoo2ni2te5
暗擊手,àm-kik-tshiú,16,àm-kek-chhiú,am3kik4tshiu2,am3kek4chhiu2
暗擊銃,àm-kik-tshìng,16,àm-kek-chhèng,am3kik4tshing3,am3kek4chheng3
曲棍球,khiok-kùn-kiû,16,khiok-kùn-kiû,khiok4kun3kiu5,khiok4kun3kiu5
木棉花,bo̍k-mî-hue,16,bo̍k-mî-hoe,bok8mi5hue1,bok8mi5hoe1
杏仁凍,hīng-jîn-tàng,16,hēng-jîn-tàng,hing7jin5tang3,heng7jin5tang3
杏仁凍,hīng-lîn-tàng,16,hēng-lîn-tàng,hing7lin5tang3,heng7lin5tang3
杏仁粉,hīng-jîn-hún,16,hēng-jîn-hún,hing7jin5hun2,heng7jin5hun2
杏仁粉,hīng-lîn-hún,16,hēng-lîn-hún,hing7lin5hun2,heng7lin5hun2
杜賓狗,tōo-pin-káu,16,tō͘-pin-káu,too7pin1kau2,too7pin1kau2
枋仔牚,pang-á-thènn,16,pang-á-thèⁿ,pang1a2thenn3,pang1a2thenn3
枋仔牚,pang-á-thìnn,16,pang-á-thìⁿ,pang1a2thinn3,pang1a2thinn3
果子乾,kué-tsí-kuann,16,kóe-chí-koaⁿ,kue2tsi2kuann1,koe2chi2koann1
果子乾,ké-tsí-kuann,16,ké-chí-koaⁿ,ke2tsi2kuann1,ke2chi2koann1
果汁機,kó-tsiap-ki,16,kó-chiap-ki,ko2tsiap4ki1,ko2chiap4ki1
染目眉,ní ba̍k-bâi,16,ní ba̍k-bâi,ni2bak8bai5,ni2bak8bai5
染眉膏,ní-bâi-ko,16,ní-bâi-ko,ni2bai5ko1,ni2bai5ko1
染脣液,ní-tûn-i̍k,16,ní-tûn-e̍k,ni2tun5ik8,ni2tun5ek8
柔軟度,jiû-luán-tōo,16,jiû-loán-tō͘,jiu5luan2too7,jiu5loan2too7
柔軟度,jiû-nńg-tōo,16,jiû-nńg-tō͘,jiu5nng2too7,jiu5nng2too7
柔軟度,liû-luán-tōo,16,liû-loán-tō͘,liu5luan2too7,liu5loan2too7
柔軟度,liû-nńg-tōo,16,liû-nńg-tō͘,liu5nng2too7,liu5nng2too7
柴角仔,tshâ-kak-á,16,chhâ-kak-á,tsha5kak4a2,chha5kak4a2
核分裂,hi̍k-hun-lia̍t,16,he̍k-hun-lia̍t,hik8hun1liat8,hek8hun1liat8
核融合,hi̍k-iông-ha̍p,16,he̍k-iông-ha̍p,hik8iong5hap8,hek8iong5hap8
格式化,keh-sik-huà,16,keh-sek-hòa,keh4sik4hua3,keh4sek4hoa3
框線色,khing-suànn-sik,16,kheng-sòaⁿ-sek,khing1suann3sik4,kheng1soann3sek4
梳妝台,se-tsng-tâi,16,se-chng-tâi,se1tsng1tai5,se1chng1tai5
梳妝台,sue-tsng-tâi,16,soe-chng-tâi,sue1tsng1tai5,soe1chng1tai5
梳妝鏡,se-tsng-kiànn,16,se-chng-kiàⁿ,se1tsng1kiann3,se1chng1kiann3
梳妝鏡,sue-tsng-kiànn,16,soe-chng-kiàⁿ,sue1tsng1kiann3,soe1chng1kiann3
棉仔糖,mî-á-thn̂g,16,mî-á-thn̂g,mi5a2thng5,mi5a2thng5
椒麻雞,tsio-bâ-ke,16,chio-bâ-ke,tsio1ba5ke1,chio1ba5ke1
椒麻雞,tsio-bâ-kue,16,chio-bâ-koe,tsio1ba5kue1,chio1ba5koe1
椰子奶,iâ-tsí-ling,16,iâ-chí-leng,ia5tsi2ling1,ia5chi2leng1
椰子奶,iâ-tsí-ni,16,iâ-chí-ni,ia5tsi2ni1,ia5chi2ni1
榴彈炮,liû-tuânn-phàu,16,liû-tôaⁿ-phàu,liu5tuann5phau3,liu5toann5phau3
橄欖球,kan-ná-kiû,16,kan-ná-kiû,kan1na2kiu5,kan1na2kiu5
機械舞,ki-hāi-bú,16,ki-hāi-bú,ki1hai7bu2,ki1hai7bu2
橫掃球,huâinn-sàu-kiû,16,hoâiⁿ-sàu-kiû,huainn5sau3kiu5,hoainn5sau3kiu5
檸檬塔,lê-bóng-thah,16,lê-bóng-thah,le5bong2thah4,le5bong2thah4
歐美妝,au-bí-tsong,16,au-bí-chong,au1bi2tsong1,au1bi2chong1
正線審,tsiànn-suànn-sím,16,chiàⁿ-sòaⁿ-sím,tsiann3suann3sim2,chiann3soann3sim2
歹牢胎,pháinn-tiâu-the,16,pháiⁿ-tiâu-the,phainn2tiau5the1,phainn2tiau5the1
殘壘率,tsân-luí-lu̍t,16,chân-lúi-lu̍t,tsan5lui2lut8,chan5lui2lut8
氣糋鍋,khì-tsìnn-ko,16,khì-chìⁿ-ko,khi3tsinn3ko1,khi3chinn3ko1
水流屍,tsuí-lâu-si,16,chúi-lâu-si,tsui2lau5si1,chui2lau5si1
水浸粿,tsuí-tsìm-kué,16,chúi-chìm-kóe,tsui2tsim3kue2,chui2chim3koe2
水煎包,tsuí-tsian-pau,16,chúi-chian-pau,tsui2tsian1pau1,chui2chian1pau1
水粉膏,tsuí-hún-ko,16,chúi-hún-ko,tsui2hun2ko1,chui2hun2ko1
水粉餅,tsuí-hún-piánn,16,chúi-hún-piáⁿ,tsui2hun2piann2,chui2hun2piann2
水雞泅,tsuí-ke-siû,16,chúi-ke-siû,tsui2ke1siu5,chui2ke1siu5
沉浸式,tîm-tsìm-sik,16,tîm-chìm-sek,tim5tsim3sik4,tim5chim3sek4
沙沙醬,sa-sa-tsiùnn,16,sa-sa-chiùⁿ,sa1sa1tsiunn3,sa1sa1chiunn3
沙皮狗,sua-phuê-káu,16,soa-phôe-káu,sua1phue5kau2,soa1phoe5kau2
沙皮狗,sua-phê-káu,16,soa-phê-káu,sua1phe5kau2,soa1phe5kau2
沙礫岩,sua-li̍k-gâm,16,soa-le̍k-gâm,sua1lik8gam5,soa1lek8gam5
油壓剪,iû-ap-tsián,16,iû-ap-chián,iu5ap4tsian2,iu5ap4chian2
沿岸流,iân-huānn-lâu,16,iân-hōaⁿ-lâu,ian5huann7lau5,ian5hoann7lau5
泅水池,siû-tsuí-tî,16,siû-chúi-tî,siu5tsui2ti5,siu5chui2ti5
泅水鏡,siû-tsuí-kiànn,16,siû-chúi-kiàⁿ,siu5tsui2kiann3,siu5chui2kiann3
泉裕泰,tsuânn jū-thài,16,chôaⁿ jū-thài,tsuann5ju7thai3,choann5ju7thai3
泉裕泰,tsuânn lū-thài,16,chôaⁿ lū-thài,tsuann5lu7thai3,choann5lu7thai3
泔模粿,ám-bôo-kué,16,ám-bô͘-kóe,am2boo5kue2,am2boo5koe2
泔模粿,ám-bôo-ké,16,ám-bô͘-ké,am2boo5ke2,am2boo5ke2
法令痕,huat-līng-hûn,16,hoat-lēng-hûn,huat4ling7hun5,hoat4leng7hun5
洋刺波,iûnn-tshì-pho,16,iûⁿ-chhì-pho,iunn5tshi3pho1,iunn5chhi3pho1
洋芳瓜,iûnn-phang-kue,16,iûⁿ-phang-koe,iunn5phang1kue1,iunn5phang1koe1
洗面乳,sé-bīn-jú,16,sé-bīn-jú,se2bin7ju2,se2bin7ju2
海山醬,hái-san-tsiùnn,16,hái-san-chiùⁿ,hai2san1tsiunn3,hai2san1chiunn3
海洛因,hái-lo̍k-in,16,hái-lo̍k-in,hai2lok8in1,hai2lok8in1
海綿筅,hái-mî-tshíng,16,hái-mî-chhéng,hai2mi5tshing2,hai2mi5chheng2
海豬泅,hái-ti-siû,16,hái-ti-siû,hai2ti1siu5,hai2ti1siu5
消磨量,siau-môo-liōng,16,siau-mô͘-liōng,siau1moo5liong7,siau1moo5liong7
淘汰賽,tô-thài sài,16,tô-thài sài,to5thai3sai3,to5thai3sai3
游擊手,iû-kik-tshiú,16,iû-kek-chhiú,iu5kik4tshiu2,iu5kek4chhiu2
游擊隊,iû-kik-tuī,16,iû-kek-tūi,iu5kik4tui7,iu5kek4tui7
游泳池,iû-íng-tî,16,iû-éng-tî,iu5ing2ti5,iu5eng2ti5
游泳衫,iû-íng-sann,16,iû-éng-saⁿ,iu5ing2sann1,iu5eng2sann1
游泳鏡,iû-íng-kiànn,16,iû-éng-kiàⁿ,iu5ing2kiann3,iu5eng2kiann3
準決賽,tsún-kuat-sài,16,chún-koat-sài,tsun2kuat4sai3,chun2koat4sai3
滅火器,bia̍t-hué-khì,16,bia̍t-hóe-khì,biat8hue2khi3,biat8hoe2khi3
滅火器,bia̍t-hé-khì,16,bia̍t-hé-khì,biat8he2khi3,biat8he2khi3
滑曲球,ku̍t-khiau-kiû,16,ku̍t-khiau-kiû,kut8khiau1kiu5,kut8khiau1kiu5
滯洪池,tī-hông-tî,16,tī-hông-tî,ti7hong5ti5,ti7hong5ti5
滾飛比,kún-hui-pí,16,kún-hui-pí,kun2hui1pi2,kun2hui1pi2
漏去,lāu--khì,16,lāu--khì,lau7khi3,lau7khi3
演算法,ián-suàn-huat,16,ián-soàn-hoat,ian2suan3huat4,ian2soan3hoat4
漚查埔,àu-tsa-poo,16,àu-cha-po͘,au3tsa1poo1,au3cha1poo1
漩尿球,suān-jiō-kiû,16,soān-jiō-kiû,suan7jio7kiu5,soan7jio7kiu5
漸層色,tsiām-tsân-sik,16,chiām-chân-sek,tsiam7tsan5sik4,chiam7chan5sek4
潛艇堡,tsiâm-thíng-pó,16,chiâm-théng-pó,tsiam5thing2po2,chiam5theng2po2
激外外,kik-guā-guā,16,kek-gōa-gōa,kik4gua7gua7,kek4goa7goa7
瀏覽器,liû-lám-khì,16,liû-lám-khì,liu5lam2khi3,liu5lam2khi3
火燒山,hué sio suann,16,hóe sio soaⁿ,hue2sio1suann1,hoe2sio1soann1
火燒山,hé sio suann,16,hé sio soaⁿ,he2sio1suann1,he2sio1soann1
火薰妝,hué-hun-tsong,16,hóe-hun-chong,hue2hun1tsong1,hoe2hun1chong1
火薰妝,hé-hun-tsong,16,hé-hun-chong,he2hun1tsong1,he2hun1chong1
火龍果,hé-lîng-kó,16,hé-lêng-kó,he2ling5ko2,he2leng5ko2
烏咖啡,oo-ka-pi,16,o͘-ka-pi,oo1ka1pi1,oo1ka1pi1
烏目眉,oo-ba̍k-bâ,16,o͘-ba̍k-bâ,oo1bak8ba5,oo1bak8ba5
烏目箍,oo-ba̍k-khoo,16,o͘-ba̍k-kho͘,oo1bak8khoo1,oo1bak8khoo1
烏秫米,oo-tsu̍t-bí,16,o͘-chu̍t-bí,oo1tsut8bi2,oo1chut8bi2
烏糙米,oo-tshò-bí,16,o͘-chhò-bí,oo1tsho3bi2,oo1chho3bi2
烏胡椒,oo-hôo-tsio,16,o͘-hô͘-chio,oo1hoo5tsio1,oo1hoo5chio1
烏鶖目,oo-tshiu-ba̍k,16,o͘-chhiu-ba̍k,oo1tshiu1bak8,oo1chhiu1bak8
烘箱紙,hang-siunn-tsuá,16,hang-siuⁿ-chóa,hang1siunn1tsua2,hang1siunn1choa2
焚化爐,hûn-huà-lôo,16,hûn-hòa-lô͘,hun5hua3loo5,hun5hoa3loo5
無人機,bô-lâng-ki,16,bô-lâng-ki,bo5lang5ki1,bo5lang5ki1
無人機,bû-jîn-ki,16,bû-jîn-ki,bu5jin5ki1,bu5jin5ki1
無人機,bû-lîn-ki,16,bû-lîn-ki,bu5lin5ki1,bu5lin5ki1
無承著,bô sîn tio̍h,16,bô sîn tio̍h,bo5sin5tioh8,bo5sin5tioh8
無花果,bû-hua-kó,16,bû-hoa-kó,bu5hua1ko2,bu5hoa1ko2
無重巡,bô tîng-sûn,16,bô têng-sûn,bo5ting5sun5,bo5teng5sun5
焦慮症,tsiau-lī-tsìng,16,chiau-lī-chèng,tsiau1li7tsing3,chiau1li7cheng3
焦慮症,tsiau-lū-tsìng,16,chiau-lū-chèng,tsiau1lu7tsing3,chiau1lu7cheng3
煙腸狗,ian-tshiân-káu,16,ian-chhiân-káu,ian1tshian5kau2,ian1chhian5kau2
煙腸狗,ian-tshiâng-káu,16,ian-chhiâng-káu,ian1tshiang5kau2,ian1chhiang5kau2
熨錫筆,ut-siah-pit,16,ut-siah-pit,ut4siah4pit4,ut4siah4pit4
熱氣球,jia̍t-khì-kiû,16,jia̍t-khì-kiû,jiat8khi3kiu5,jiat8khi3kiu5
熱氣球,lia̍t-khì-kiû,16,lia̍t-khì-kiû,liat8khi3kiu5,liat8khi3kiu5
燃料棒,jiân-liāu-pāng,16,jiân-liāu-pāng,jian5liau7pang7,jian5liau7pang7
燃料棒,liân-liāu-pāng,16,liân-liāu-pāng,lian5liau7pang7,lian5liau7pang7
燕麥奶,iàn-be̍h-ling,16,iàn-be̍h-leng,ian3beh8ling1,ian3beh8leng1
燕麥奶,iàn-be̍h-ni,16,iàn-be̍h-ni,ian3beh8ni1,ian3beh8ni1
爆發力,po̍k-huat-li̍k,16,po̍k-hoat-le̍k,pok8huat4lik8,pok8hoat4lek8
爵士樂,tsiok-sū-ga̍k,16,chiok-sū-ga̍k,tsiok4su7gak8,chiok4su7gak8
牚篙跳,thènn-ko-thiàu,16,thèⁿ-ko-thiàu,thenn3ko1thiau3,thenn3ko1thiau3
牚篙跳,thìnn-ko-thiàu,16,thìⁿ-ko-thiàu,thinn3ko1thiau3,thinn3ko1thiau3
牛奶凍,gû-ling-tàng,16,gû-leng-tàng,gu5ling1tang3,gu5leng1tang3
牛奶凍,gû-ni-tàng,16,gû-ni-tàng,gu5ni1tang3,gu5ni1tang3
牛奶泡,gû-ling-phàu,16,gû-leng-phàu,gu5ling1phau3,gu5leng1phau3
牛奶泡,gû-ni-phàu,16,gû-ni-phàu,gu5ni1phau3,gu5ni1phau3
牛奶膏,gû-ling-ko,16,gû-leng-ko,gu5ling1ko1,gu5leng1ko1
牛奶膏,gû-ni-ko,16,gû-ni-ko,gu5ni1ko1,gu5ni1ko1
牛奶酥,gû-ling-soo,16,gû-leng-so͘,gu5ling1soo1,gu5leng1soo1
牛奶酥,gû-ni-soo,16,gû-ni-so͘,gu5ni1soo1,gu5ni1soo1
牛奶霜,gû-ling-song,16,gû-leng-song,gu5ling1song1,gu5leng1song1
牛奶霜,gû-ni-song,16,gû-ni-song,gu5ni1song1,gu5ni1song1
牛腱子,gû kiàn-tsí,16,gû kiàn-chí,gu5kian3tsi2,gu5kian3chi2
牛角麭,gû-kak-pháng,16,gû-kak-pháng,gu5kak4phang2,gu5kak4phang2
牛頭狗,gû-thâu-káu,16,gû-thâu-káu,gu5thau5kau2,gu5thau5kau2
物聯網,bu̍t-liân-bāng,16,bu̍t-liân-bāng,but8lian5bang7,but8lian5bang7
猛打賞,bíng-tánn-siúnn,16,béng-táⁿ-siúⁿ,bing2tann2siunn2,beng2tann2siunn2
猴頭果,kâu-thâu-kó,16,kâu-thâu-kó,kau5thau5ko2,kau5thau5ko2
獅仔狗,sai-á-káu,16,sai-á-káu,sai1a2kau2,sai1a2kau2
瑞士捲,suī-sū-kńg,16,sūi-sū-kńg,sui7su7kng2,sui7su7kng2
瑞樂沙,suī-lo̍k-sua,16,sūi-lo̍k-soa,sui7lok8sua1,sui7lok8soa1
瑪德蓮,má-tik-liân,16,má-tek-liân,ma2tik4lian5,ma2tek4lian5
甕底油,àng-té-iû,16,àng-té-iû,ang3te2iu5,ang3te2iu5
甜箍仔,tinn-khoo-á,16,tiⁿ-kho͘-á,tinn1khoo1a2,tinn1khoo1a2
甜薟醬,tinn-hiam-tsiùnn,16,tiⁿ-hiam-chiùⁿ,tinn1hiam1tsiunn3,tinn1hiam1chiunn3
甜蜜點,tinn-bi̍t-tiám,16,tiⁿ-bi̍t-tiám,tinn1bit8tiam2,tinn1bit8tiam2
生成式,sing-sîng-sik,16,seng-sêng-sek,sing1sing5sik4,seng1seng5sek4
生湠地,senn-thuànn-tē,16,seⁿ-thòaⁿ-tē,senn1thuann3te7,senn1thoann3te7
生湠地,sinn-thuànn-tuē,16,siⁿ-thòaⁿ-tōe,sinn1thuann3tue7,sinn1thoann3toe7
界內球,kài-lāi-kiû,16,kài-lāi-kiû,kai3lai7kiu5,kai3lai7kiu5
界外球,kài-guā-kiû,16,kài-gōa-kiû,kai3gua7kiu5,kai3goa7kiu5
番薯球,han-tsî-kiû,16,han-chî-kiû,han1tsi5kiu5,han1chi5kiu5
番薯球,han-tsû-kiû,16,han-chû-kiû,han1tsu5kiu5,han1chu5kiu5
