hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
協同肌,hia̍p-tông-ki,16,hia̍p-tông-ki,hiap8tong5ki1,hiap8tong5ki1,hiaptongki,hiaptongki
卡巴迪,kha-pá-tih,16,kha-pá-tih,kha1pa2tih1,kha1pa2tih1,khapatih,khapatih
卵白質,nn̄g-pe̍h-tsit,16,nn̄g-pe̍h-chit,nng7peh8tsit1,nng7peh8chit1,nngpehtsit,nngpehchit
卵白霜,nn̄g-pe̍h-song,16,nn̄g-pe̍h-song,nng7peh8song1,nng7peh8song1,nngpehsong,nngpehsong
卸妝乳,sià-tsong-jú,16,sià-chong-jú,sia3tsong1ju2,sia3chong1ju2,siatsongju,siachongju
卸妝水,sià-tsong-tsuí,16,sià-chong-chúi,sia3tsong1tsui2,sia3chong1chui2,siatsongtsui,siachongchui
卸妝油,sià-tsong-iû,16,sià-chong-iû,sia3tsong1iu5,sia3chong1iu5,siatsongiu,siachongiu
厚 tshì-sìr,kāu-tshì-sìr,16,kāu-chhì-sìr,kau7tshi3sir3,kau7chhi3sir3,kautshisir,kauchhisir
厚 tshì-sù,kāu-tshì-sù,16,kāu-chhì-sù,kau7tshi3su3,kau7chhi3su3,kautshisu,kauchhisu
厚喙脣,kāu-tshuì-tûn,16,kāu-chhùi-tûn,kau7tshui3tun5,kau7chhui3tun5,kautshuitun,kauchhuitun
厚藻鹽,kāu-tsó-iâm,16,kāu-chó-iâm,kau7tso2iam5,kau7cho2iam5,kautsoiam,kauchoiam
原始碼,guân-sí-bé,16,goân-sí-bé,guan5si2be2,goan5si2be2,guansibe,goansibe
去角質,khì-kak-tsit,16,khì-kak-chit,khi3kak1tsit1,khi3kak1chit1,khikaktsit,khikakchit
反曲弓,huán-khiok-king,16,hoán-khiok-keng,huan2khiok1king1,hoan2khiok1keng1,huankhiokking,hoankhiokkeng
古銅粉,kóo-tâng-hún,16,kó͘-tâng-hún,koo2tang5hun2,koo2tang5hun2,kootanghun,kootanghun
叨撚批,lo-lián-phue,16,lo-lián-phoe,lo1lian2phue1,lo1lian2phoe1,lolianphue,lolianphoe
可可仔,khoo-khóo-ah,16,kho͘-khó͘-ah,khoo1khoo2ah1,khoo1khoo2ah1,khookhooah,khookhooah
可樂餅,khó-lo̍k-piánn,16,khó-lo̍k-piáⁿ,kho2lok8piann2,kho2lok8piann2,kholokpiann,kholokpiann
可蘭經,khó-lân-king,16,khó-lân-keng,kho2lan5king1,kho2lan5keng1,kholanking,kholankeng
可麗露,khó-lē-lōo,16,khó-lē-lō͘,kho2le7loo7,kho2le7loo7,kholeloo,kholeloo
台積電,tâi-tsik-tiān,16,tâi-chek-tiān,tai5tsik1tian7,tai5chek1tian7,taitsiktian,taichektian
合氣道,ha̍p-khì-tō,16,ha̍p-khì-tō,hap8khi3to7,hap8khi3to7,hapkhito,hapkhito
吉娃娃,tshi-uá-uah,16,chhi-óa-oah,tshi1ua2uah1,chhi1oa2oah1,tshiuauah,chhioaoah
吊熨機,tiàu-ut-ki,16,tiàu-ut-ki,tiau3ut1ki1,tiau3ut1ki1,tiauutki,tiauutki
吐血鯃,thòo-hueh-ngôo,16,thò͘-hoeh-ngô͘,thoo3hueh1ngoo5,thoo3hoeh1ngoo5,thoohuehngoo,thoohoehngoo
吐血鯃,thòo-huih-ngôo,16,thò͘-huih-ngô͘,thoo3huih1ngoo5,thoo3huih1ngoo5,thoohuihngoo,thoohuihngoo
向量圖,hiòng-liōng-tôo,16,hiòng-liōng-tô͘,hiong3liong7too5,hiong3liong7too5,hiongliongtoo,hiongliongtoo
和肉佮,hām-bah-kah,16,hām-bah-kah,ham7bah1kah1,ham7bah1kah1,hambahkah,hambahkah
和風醬,hô-hong-tsiùnn,16,hô-hong-chiùⁿ,ho5hong1tsiunn3,ho5hong1chiunn3,hohongtsiunn,hohongchiunn
咖啡因,ka-pi-in,16,ka-pi-in,ka1pi1in1,ka1pi1in1,kapiin,kapiin
咖啡磚,ka-pi-tsng,16,ka-pi-chng,ka1pi1tsng1,ka1pi1chng1,kapitsng,kapichng
哈士奇,ha-sū-kî,16,ha-sū-kî,ha1su7ki5,ha1su7ki5,hasuki,hasuki
哈密瓜,ha-bi̍t-kue,16,ha-bi̍t-koe,ha1bit8kue1,ha1bit8koe1,habitkue,habitkoe
哈巴狗,ha-pa-káu,16,ha-pa-káu,ha1pa1kau2,ha1pa1kau2,hapakau,hapakau
喙䫌骨,tshuì-phué-kut,16,chhùi-phóe-kut,tshui3phue2kut1,chhui3phoe2kut1,tshuiphuekut,chhuiphoekut
喙脣彩,tshuì-tûn-tshái,16,chhùi-tûn-chhái,tshui3tun5tshai2,chhui3tun5chhai2,tshuituntshai,chhuitunchhai
喙脣痕,tshuì-tûn-hûn,16,chhùi-tûn-hûn,tshui3tun5hun5,chhui3tun5hun5,tshuitunhun,chhuitunhun
喙脣膏,tshuì-tûn-ko,16,chhùi-tûn-ko,tshui3tun5ko1,chhui3tun5ko1,tshuitunko,chhuitunko
喙脣膜,tshuì-tûn-mo̍oh,16,chhùi-tûn-mo̍͘h,tshui3tun5mooh8,chhui3tun5mooh8,tshuitunmooh,chhuitunmooh
喙脣蜜,tshuì-tûn-bi̍t,16,chhùi-tûn-bi̍t,tshui3tun5bit8,chhui3tun5bit8,tshuitunbit,chhuitunbit
單選鈕,tan-suán-liú,16,tan-soán-liú,tan1suan2liu2,tan1soan2liu2,tansuanliu,tansoanliu
噗仔紙,phok-á-tsuá,16,phok-á-chóa,phok1a2tsua2,phok1a2choa2,phokatsua,phokachoa
團體賽,thuân-thé-sài,16,thoân-thé-sài,thuan5the2sai3,thoan5the2sai3,thuanthesai,thoanthesai
坦笑泅,thán-tshiò-siû,16,thán-chhiò-siû,than2tshio3siu5,than2chhio3siu5,thantshiosiu,thanchhiosiu
執行緒,tsip-hîng-sī,16,chip-hêng-sī,tsip1hing5si7,chip1heng5si7,tsiphingsi,chiphengsi
執行緒,tsip-hîng-sū,16,chip-hêng-sū,tsip1hing5su7,chip1heng5su7,tsiphingsu,chiphengsu
塔利班,thah-lī-pan,16,thah-lī-pan,thah1li7pan1,thah1li7pan1,thahlipan,thahlipan
塔塔醬,thah-thah-tsiùnn,16,thah-thah-chiùⁿ,thah1thah1tsiunn3,thah1thah1chiunn3,thahthahtsiunn,thahthahchiunn
塗豆醬,thôo-tāu-tsiùnn,16,thô͘-tāu-chiùⁿ,thoo5tau7tsiunn3,thoo5tau7chiunn3,thootautsiunn,thootauchiunn
壓炒房,ah-tshá-pâng,16,ah-chhá-pâng,ah1tsha2pang5,ah1chha2pang5,ahtshapang,ahchhapang
壓縮檔,ap-sok-tòng,16,ap-sok-tòng,ap1sok1tong3,ap1sok1tong3,apsoktong,apsoktong
壓縮檔,ap-sok-tóng,16,ap-sok-tóng,ap1sok1tong2,ap1sok1tong2,apsoktong,apsoktong
外役監,guā-i̍k-kann,16,gōa-e̍k-kaⁿ,gua7ik8kann1,goa7ek8kann1,guaikkann,goaekkann
外野手,guā-iá-tshiú,16,gōa-iá-chhiú,gua7ia2tshiu2,goa7ia2chhiu2,guaiatshiu,goaiachhiu
多倫多,to-lûn-to,16,to-lûn-to,to1lun5to1,to1lun5to1,tolunto,tolunto
多巴胺,to-pa-an,16,to-pa-an,to1pa1an1,to1pa1an1,topaan,topaan
多選框,to-suán-khing,16,to-soán-kheng,to1suan2khing1,to1soan2kheng1,tosuankhing,tosoankheng
夜光粉,iā-kng-hún,16,iā-kng-hún,ia7kng1hun2,ia7kng1hun2,iaknghun,iaknghun
大人齒,tuā-lâng-khí,16,tōa-lâng-khí,tua7lang5khi2,toa7lang5khi2,tualangkhi,toalangkhi
大使館,tāi-sài-kuán,16,tāi-sài-koán,tai7sai3kuan2,tai7sai3koan2,taisaikuan,taisaikoan
大數據,tuā-sòo-kì,16,tōa-sò͘-kì,tua7soo3ki3,toa7soo3ki3,tuasooki,toasooki
大數據,tuā-sòo-kù,16,tōa-sò͘-kù,tua7soo3ku3,toa7soo3ku3,tuasooku,toasooku
大水雨,tuā-tsuí-hōo,16,tōa-chúi-hō͘,tua7tsui2hoo7,toa7chui2hoo7,tuatsuihoo,toachuihoo
大粒攄,tuā-lia̍p-lu,16,tōa-lia̍p-lu,tua7liap8lu1,toa7liap8lu1,tualiaplu,toaliaplu
大頭貼,tuā-thâu-tah,16,tōa-thâu-tah,tua7thau5tah1,toa7thau5tah1,tuathautah,toathautah
大骨湯,tuā-kut-thng,16,tōa-kut-thng,tua7kut1thng1,toa7kut1thng1,tuakutthng,toakutthng
大麥町,tuā-be̍h-ting,16,tōa-be̍h-teng,tua7beh8ting1,toa7beh8teng1,tuabehting,toabehteng
天然氣,thian-jiân-khì,16,thian-jiân-khì,thian1jian5khi3,thian1jian5khi3,thianjiankhi,thianjiankhi
天然氣,thian-liân-khì,16,thian-liân-khì,thian1lian5khi3,thian1lian5khi3,thianliankhi,thianliankhi
天然痘,thian-jiân-tōo,16,thian-jiân-tō͘,thian1jian5too7,thian1jian5too7,thianjiantoo,thianjiantoo
天然痘,thian-liân-tōo,16,thian-liân-tō͘,thian1lian5too7,thian1lian5too7,thianliantoo,thianliantoo
太極劍,thài-ki̍k-kiàm,16,thài-ke̍k-kiàm,thai3kik8kiam3,thai3kek8kiam3,thaikikkiam,thaikekkiam
太極拳,thài-ki̍k-kûn,16,thài-ke̍k-kûn,thai3kik8kun5,thai3kek8kun5,thaikikkun,thaikekkun
夯石碾,giâ-tsio̍h-lián,16,giâ-chio̍h-lián,gia5tsioh8lian2,gia5chioh8lian2,giatsiohlian,giachiohlian
失智症,sit-tì-tsìng,16,sit-tì-chèng,sit1ti3tsing3,sit1ti3cheng3,sittitsing,sitticheng
奢華品,tshia-hua-phín,16,chhia-hoa-phín,tshia1hua1phin2,chhia1hoa1phin2,tshiahuaphin,chhiahoaphin
好立克,hó-li̍p-khik,16,hó-li̍p-khek,ho2lip8khik1,ho2lip8khek1,holipkhik,holipkhek
妝前乳,tsong-tsîng-jú,16,chong-chêng-jú,tsong1tsing5ju2,chong1cheng5ju2,tsongtsingju,chongchengju
妝前乳,tsong-tsîng-lú,16,chong-chêng-lú,tsong1tsing5lu2,chong1cheng5lu2,tsongtsinglu,chongchenglu
妥瑞症,thò-suī-tsìng,16,thò-sūi-chèng,tho3sui7tsing3,tho3sui7cheng3,thosuitsing,thosuicheng
婚外情,hun-guā-tsîng,16,hun-gōa-chêng,hun1gua7tsing5,hun1goa7cheng5,hunguatsing,hungoacheng
嬰仔油,enn-á-iû,16,eⁿ-á-iû,enn1a2iu5,enn1a2iu5,ennaiu,ennaiu
嬰仔油,inn-á-iû,16,iⁿ-á-iû,inn1a2iu5,inn1a2iu5,innaiu,innaiu
孤跤跍,koo-kha-khû,16,ko͘-kha-khû,koo1kha1khu5,koo1kha1khu5,kookhakhu,kookhakhu
守門員,siú-mn̂g-uân,16,siú-mn̂g-oân,siu2mng5uan5,siu2mng5oan5,siumnguan,siumngoan
宮城縣,kiong-siânn-kuān,16,kiong-siâⁿ-koān,kiong1siann5kuan7,kiong1siann5koan7,kiongsiannkuan,kiongsiannkoan
導覽列,tō-lám-lia̍t,16,tō-lám-lia̍t,to7lam2liat8,to7lam2liat8,tolamliat,tolamliat
小三通,sió-sam-thong,16,sió-sam-thong,sio2sam1thong1,sio2sam1thong1,siosamthong,siosamthong
小耳症,sió-hīnn-tsìng,16,sió-hīⁿ-chèng,sio2hinn7tsing3,sio2hinn7cheng3,siohinntsing,siohinncheng
少子化,siáu-tsú-huà,16,siáu-chú-hòa,siau2tsu2hua3,siau2chu2hoa3,siautsuhua,siauchuhoa
尪仔粉,ang-á-hún,16,ang-á-hún,ang1a2hun2,ang1a2hun2,angahun,angahun
尻川捒,kha-tshng-sak,16,kha-chhng-sak,kha1tshng1sak1,kha1chhng1sak1,khatshngsak,khachhngsak
尻脊肌,kha-tsiah-ki,16,kha-chiah-ki,kha1tsiah1ki1,kha1chiah1ki1,khatsiahki,khachiahki
展好額,tián-hó-gia̍h,16,tián-hó-gia̍h,tian2ho2giah8,tian2ho2giah8,tianhogiah,tianhogiah
崁名者,khàm-miâ-tsiá,16,khàm-miâ-chiá,kham3mia5tsia2,kham3mia5chia2,khammiatsia,khammiachia
崁斑筅,khàm-pan-tshíng,16,khàm-pan-chhéng,kham3pan1tshing2,kham3pan1chheng2,khampantshing,khampanchheng
崁斑膏,khàm-pan-ko,16,khàm-pan-ko,kham3pan1ko1,kham3pan1ko1,khampanko,khampanko
巡洋艦,sûn-iûnn-lām,16,sûn-iûⁿ-lām,sun5iunn5lam7,sun5iunn5lam7,suniunnlam,suniunnlam
工具列,kang-khū-lia̍t,16,kang-khū-lia̍t,kang1khu7liat8,kang1khu7liat8,kangkhuliat,kangkhuliat
工具列,kang-kū-lia̍t,16,kang-kū-lia̍t,kang1ku7liat8,kang1ku7liat8,kangkuliat,kangkuliat
工課場,khang-khuè-tiûnn,16,khang-khòe-tiûⁿ,khang1khue3tiunn5,khang1khoe3tiunn5,khangkhuetiunn,khangkhoetiunn
巧固球,khá-kòo-kiû,16,khá-kò͘-kiû,kha2koo3kiu5,kha2koo3kiu5,khakookiu,khakookiu
巨集齒,kī-tsi̍p-khí,16,kī-chi̍p-khí,ki7tsip8khi2,ki7chip8khi2,kitsipkhi,kichipkhi
巨集齒,kū-tsi̍p-khí,16,kū-chi̍p-khí,ku7tsip8khi2,ku7chip8khi2,kutsipkhi,kuchipkhi
布朗尼,pu-láu-nih,16,pu-láu-nih,pu1lau2nih1,pu1lau2nih1,pulaunih,pulaunih
布林值,pòo-lîm-ta̍t,16,pò͘-lîm-ta̍t,poo3lim5tat8,poo3lim5tat8,poolimtat,poolimtat
布篷厝,pòo-phâng-tshù,16,pò͘-phâng-chhù,poo3phang5tshu3,poo3phang5chhu3,poophangtshu,poophangchhu
帶風向,tài-hong-hiòng,16,tài-hong-hiòng,tai3hong1hiong3,tai3hong1hiong3,taihonghiong,taihonghiong
平衡木,pîng-hîng-bo̍k,16,pêng-hêng-bo̍k,ping5hing5bok8,peng5heng5bok8,pinghingbok,penghengbok
平頭筅,pênn-thâu-tshíng,16,pêⁿ-thâu-chhéng,penn5thau5tshing2,penn5thau5chheng2,pennthautshing,pennthauchheng
平頭筅,pînn-thâu-tshíng,16,pîⁿ-thâu-chhéng,pinn5thau5tshing2,pinn5thau5chheng2,pinnthautshing,pinnthauchheng
幹細胞,kàn-suè-pau,16,kàn-sòe-pau,kan3sue3pau1,kan3soe3pau1,kansuepau,kansoepau
幹細胞,kàn-sè-pau,16,kàn-sè-pau,kan3se3pau1,kan3se3pau1,kansepau,kansepau
庫德族,khòo-tik-tso̍k,16,khò͘-tek-cho̍k,khoo3tik1tsok8,khoo3tek1chok8,khootiktsok,khootekchok
弄貓枝,lāng-niau-ki,16,lāng-niau-ki,lang7niau1ki1,lang7niau1ki1,langniauki,langniauki
弓咧,king--leh,16,keng--leh,king1leh1,keng1leh1,kingleh,kengleh
弓箭步,king-tsìnn-pōo,16,keng-chìⁿ-pō͘,king1tsinn3poo7,keng1chinn3poo7,kingtsinnpoo,kengchinnpoo
弓箭步,kiong-tsìnn-pōo,16,kiong-chìⁿ-pō͘,kiong1tsinn3poo7,kiong1chinn3poo7,kiongtsinnpoo,kiongchinnpoo
引路人,ín-lōo-lâng,16,ín-lō͘-lâng,in2loo7lang5,in2loo7lang5,inloolang,inloolang
彭博社,phênn-phok-siā,16,phêⁿ-phok-siā,phenn5phok1sia7,phenn5phok1sia7,phennphoksia,phennphoksia
彭博社,phînn-phok-siā,16,phîⁿ-phok-siā,phinn5phok1sia7,phinn5phok1sia7,phinnphoksia,phinnphoksia
後旋踢,āu-suân-that,16,āu-soân-that,au7suan5that1,au7soan5that1,ausuanthat,ausoanthat
後遺症,āu-uî-tsìng,16,āu-ûi-chèng,au7ui5tsing3,au7ui5cheng3,auuitsing,auuicheng
復活節,ho̍k-ua̍h-tseh,16,ho̍k-oa̍h-cheh,hok8uah8tseh1,hok8oah8cheh1,hokuahtseh,hokoahcheh
復活節,ho̍k-ua̍h-tsueh,16,ho̍k-oa̍h-choeh,hok8uah8tsueh1,hok8oah8choeh1,hokuahtsueh,hokoahchoeh
循環杯,sûn-khuân-pue,16,sûn-khoân-poe,sun5khuan5pue1,sun5khoan5poe1,sunkhuanpue,sunkhoanpoe
微波爐,bî-pho-lôo,16,bî-pho-lô͘,bi5pho1loo5,bi5pho1loo5,bipholoo,bipholoo
心絲蟲,sim-si-thâng,16,sim-si-thâng,sim1si1thang5,sim1si1thang5,simsithang,simsithang
心輔狗,sim-hú-káu,16,sim-hú-káu,sim1hu2kau2,sim1hu2kau2,simhukau,simhukau
快時尚,khuài-sî-siōng,16,khoài-sî-siōng,khuai3si5siong7,khoai3si5siong7,khuaisisiong,khoaisisiong
快速齒,khuài-sok-khí,16,khoài-sok-khí,khuai3sok1khi2,khoai3sok1khi2,khuaisokkhi,khoaisokkhi
性騷擾,sìng-so-jiáu,16,sèng-so-jiáu,sing3so1jiau2,seng3so1jiau2,singsojiau,sengsojiau
憂鬱症,iu-ut-tsìng,16,iu-ut-chèng,iu1ut1tsing3,iu1ut1cheng3,iuuttsing,iuutcheng
懸低槓,kuân-kē-kǹg,16,koân-kē-kǹg,kuan5ke7kng3,koan5ke7kng3,kuankekng,koankekng
戮銃術,lak-tshìng-su̍t,16,lak-chhèng-su̍t,lak1tshing3sut8,lak1chheng3sut8,laktshingsut,lakchhengsut
扇形筅,sìnn-hîng-tshíng,16,sìⁿ-hêng-chhéng,sinn3hing5tshing2,sinn3heng5chheng2,sinnhingtshing,sinnhengchheng
手摵杯,tshiú-tshi̍k-pue,16,chhiú-chhe̍k-poe,tshiu2tshik8pue1,chhiu2chhek8poe1,tshiutshikpue,chhiuchhekpoe
手摵茶,tshiú-tshi̍k-tê,16,chhiú-chhe̍k-tê,tshiu2tshik8te5,chhiu2chhek8te5,tshiutshikte,chhiuchhekte
手肚仁,tshiú-tóo-jîn,16,chhiú-tó͘-jîn,tshiu2too2jin5,chhiu2too2jin5,tshiutoojin,chhiutoojin
手肚仁,tshiú-tóo-lîn,16,chhiú-tó͘-lîn,tshiu2too2lin5,chhiu2too2lin5,tshiutoolin,chhiutoolin
打擊者,tánn-kik-tsiá,16,táⁿ-kek-chiá,tann2kik1tsia2,tann2kek1chia2,tannkiktsia,tannkekchia
抗力肌,khòng-li̍k-ki,16,khòng-le̍k-ki,khong3lik8ki1,khong3lek8ki1,khonglikki,khonglekki
抗𤶃仔,khòng-thiāu-á,16,khòng-thiāu-á,khong3thiau7a2,khong3thiau7a2,khongthiaua,khongthiaua
抹粉底,buah-hún-té,16,boah-hún-té,buah1hun2te2,boah1hun2te2,buahhunte,boahhunte
抾面筅,khioh-bīn-tshíng,16,khioh-bīn-chhéng,khioh1bin7tshing2,khioh1bin7chheng2,khiohbintshing,khiohbinchheng
拋電龜,pha-tiān-ku,16,pha-tiān-ku,pha1tian7ku1,pha1tian7ku1,phatianku,phatianku
拍光條,phah-kng-tiâu,16,phah-kng-tiâu,phah1kng1tiau5,phah1kng1tiau5,phahkngtiau,phahkngtiau
拍光盤,phah-kng-puânn,16,phah-kng-pôaⁿ,phah1kng1puann5,phah1kng1poann5,phahkngpuann,phahkngpoann
拍光筅,phah-kng-tshíng,16,phah-kng-chhéng,phah1kng1tshing2,phah1kng1chheng2,phahkngtshing,phahkngchheng
拍光粉,phah-kng-hún,16,phah-kng-hún,phah1kng1hun2,phah1kng1hun2,phahknghun,phahknghun
拍光膏,phah-kng-ko,16,phah-kng-ko,phah1kng1ko1,phah1kng1ko1,phahkngko,phahkngko
拍卵器,phah-nn̄g-khì,16,phah-nn̄g-khì,phah1nng7khi3,phah1nng7khi3,phahnngkhi,phahnngkhi
拍底乳,phah-tué-lú,16,phah-tóe-lú,phah1tue2lu2,phah1toe2lu2,phahtuelu,phahtoelu
拍底乳,phah-té-jú,16,phah-té-jú,phah1te2ju2,phah1te2ju2,phahteju,phahteju
拍拚衝,phah-piànn-tshiong,16,phah-piàⁿ-chhiong,phah1piann3tshiong1,phah1piann3chhiong1,phahpianntshiong,phahpiannchhiong
拍暗影,phah-àm-iánn,16,phah-àm-iáⁿ,phah1am3iann2,phah1am3iann2,phahamiann,phahamiann
拍粉底,phah-hún-té,16,phah-hún-té,phah1hun2te2,phah1hun2te2,phahhunte,phahhunte
拔大索,pue̍h-tuā-soh,16,poe̍h-tōa-soh,pueh8tua7soh1,poeh8toa7soh1,puehtuasoh,poehtoasoh
拚勢衝,piànn-sè-tshiong,16,piàⁿ-sè-chhiong,piann3se3tshiong1,piann3se3chhiong1,piannsetshiong,piannsechhiong
拚勢衝,piànn-sì-tshiong,16,piàⁿ-sì-chhiong,piann3si3tshiong1,piann3si3chhiong1,piannsitshiong,piannsichhiong
挖人才,óo-jîn-tsâi,16,ó͘-jîn-châi,oo2jin5tsai5,oo2jin5chai5,oojintsai,oojinchai
挖人才,óo-lîn-tsâi,16,ó͘-lîn-châi,oo2lin5tsai5,oo2lin5chai5,oolintsai,oolinchai
捋仔田,lua̍h-á-tshân,16,loa̍h-á-chhân,luah8a2tshan5,loah8a2chhan5,luahatshan,loahachhan
捘卵機,tsūn-nn̄g-ki,16,chūn-nn̄g-ki,tsun7nng7ki1,chun7nng7ki1,tsunnngki,chunnngki
捲螺筅,kńg-lê-tshíng,16,kńg-lê-chhéng,kng2le5tshing2,kng2le5chheng2,kngletshing,knglechheng
排名賽,pâi-miâ-sài,16,pâi-miâ-sài,pai5mia5sai3,pai5mia5sai3,paimiasai,paimiasai
掠篙泅,lia̍h-ko-siû,16,lia̍h-ko-siû,liah8ko1siu5,liah8ko1siu5,liahkosiu,liahkosiu
掠龍椅,lia̍h-lîng-í,16,lia̍h-lêng-í,liah8ling5i2,liah8leng5i2,liahlingi,liahlengi
接骨木,tsiap-kut-bo̍k,16,chiap-kut-bo̍k,tsiap1kut1bok8,chiap1kut1bok8,tsiapkutbok,chiapkutbok
揀色器,kíng-sik-khì,16,kéng-sek-khì,king2sik1khi3,keng2sek1khi3,kingsikkhi,kengsekkhi
提示詞,thê-sī-sû,16,thê-sī-sû,the5si7su5,the5si7su5,thesisu,thesisu
揤兩下,tshi̍h-nn̄g-ē,16,chhi̍h-nn̄g-ē,tshih8nng7e7,chhih8nng7e7,tshihnnge,chhihnnge
揹仔客,phāinn-á-kheh,16,phāiⁿ-á-kheh,phainn7a2kheh1,phainn7a2kheh1,phainnakheh,phainnakheh
搖滾樂,iô-kún-ga̍k,16,iô-kún-ga̍k,io5kun2gak8,io5kun2gak8,iokungak,iokungak
搜救狗,soo-kiù-káu,16,so͘-kiù-káu,soo1kiu3kau2,soo1kiu3kau2,sookiukau,sookiukau
搜索票,soo-sik-phiò,16,so͘-sek-phiò,soo1sik1phio3,soo1sek1phio3,soosikphio,soosekphio
搝大索,khiú-tuā-soh,16,khiú-tōa-soh,khiu2tua7soh1,khiu2toa7soh1,khiutuasoh,khiutoasoh
摖板球,tshè-pán-kiû,16,chhè-pán-kiû,tshe3pan2kiu5,chhe3pan2kiu5,tshepankiu,chhepankiu
摧死,tshui--sí,16,chhui--sí,tshui1si2,chhui1si2,tshuisi,chhuisi
擋老化,tòng-nóo-huà,16,tòng-nó͘-hòa,tong3noo2hua3,tong3noo2hoa3,tongnoohua,tongnoohoa
攑頭痕,gia̍h-thâu-hûn,16,gia̍h-thâu-hûn,giah8thau5hun5,giah8thau5hun5,giahthauhun,giahthauhun
放予爛,pàng-hōo-nuā,16,pàng-hō͘-nōa,pang3hoo7nua7,pang3hoo7noa7,panghoonua,panghoonoa
放送器,hòng-sàng-khì,16,hòng-sàng-khì,hong3sang3khi3,hong3sang3khi3,hongsangkhi,hongsangkhi
敆餡餅,kap-ānn-piánn,16,kap-āⁿ-piáⁿ,kap1ann7piann2,kap1ann7piann2,kapannpiann,kapannpiann
散熱器,sàn-jia̍t-khì,16,sàn-jia̍t-khì,san3jiat8khi3,san3jiat8khi3,sanjiatkhi,sanjiatkhi
散熱器,sàn-lia̍t-khì,16,sàn-lia̍t-khì,san3liat8khi3,san3liat8khi3,sanliatkhi,sanliatkhi
散赤線,sàn-tshiah-suànn,16,sàn-chhiah-sòaⁿ,san3tshiah1suann3,san3chhiah1soann3,santshiahsuann,sanchhiahsoann
敧枋牚,khi-pang-thènn,16,khi-pang-thèⁿ,khi1pang1thenn3,khi1pang1thenn3,khipangthenn,khipangthenn
敧枋牚,khi-pang-thìnn,16,khi-pang-thìⁿ,khi1pang1thinn3,khi1pang1thinn3,khipangthinn,khipangthinn
斑芝花,pan-tsi-hue,16,pan-chi-hoe,pan1tsi1hue1,pan1chi1hoe1,pantsihue,panchihoe
新娘衫,sin-niû-sann,16,sin-niû-saⁿ,sin1niu5sann1,sin1niu5sann1,sinniusann,sinniusann
方塊酥,hong-tè-soo,16,hong-tè-so͘,hong1te3soo1,hong1te3soo1,hongtesoo,hongtesoo
日系妝,ji̍t-hē-tsong,16,ji̍t-hē-chong,jit8he7tsong1,jit8he7chong1,jithetsong,jithechong
日系妝,li̍t-hē-tsong,16,li̍t-hē-chong,lit8he7tsong1,lit8he7chong1,lithetsong,lithechong
早晝頓,tsá-tàu-tǹg,16,chá-tàu-tǹg,tsa2tau3tng3,cha2tau3tng3,tsatautng,chatautng
明太子,bîng-thài-tsí,16,bêng-thài-chí,bing5thai3tsi2,beng5thai3chi2,bingthaitsi,bengthaichi
明太子,mê-thài-khòo,16,mê-thài-khò͘,me5thai3khoo3,me5thai3khoo3,methaikhoo,methaikhoo
普洱茶,phóo-ní-tê,16,phó͘-ní-tê,phoo2ni2te5,phoo2ni2te5,phoonite,phoonite
暗擊手,àm-kik-tshiú,16,àm-kek-chhiú,am3kik1tshiu2,am3kek1chhiu2,amkiktshiu,amkekchhiu
暗擊銃,àm-kik-tshìng,16,àm-kek-chhèng,am3kik1tshing3,am3kek1chheng3,amkiktshing,amkekchheng
曲棍球,khiok-kùn-kiû,16,khiok-kùn-kiû,khiok1kun3kiu5,khiok1kun3kiu5,khiokkunkiu,khiokkunkiu
木棉花,bo̍k-mî-hue,16,bo̍k-mî-hoe,bok8mi5hue1,bok8mi5hoe1,bokmihue,bokmihoe
杏仁凍,hīng-jîn-tàng,16,hēng-jîn-tàng,hing7jin5tang3,heng7jin5tang3,hingjintang,hengjintang
杏仁凍,hīng-lîn-tàng,16,hēng-lîn-tàng,hing7lin5tang3,heng7lin5tang3,hinglintang,henglintang
杏仁粉,hīng-jîn-hún,16,hēng-jîn-hún,hing7jin5hun2,heng7jin5hun2,hingjinhun,hengjinhun
杏仁粉,hīng-lîn-hún,16,hēng-lîn-hún,hing7lin5hun2,heng7lin5hun2,hinglinhun,henglinhun
杜賓狗,tōo-pin-káu,16,tō͘-pin-káu,too7pin1kau2,too7pin1kau2,toopinkau,toopinkau
枋仔牚,pang-á-thènn,16,pang-á-thèⁿ,pang1a2thenn3,pang1a2thenn3,pangathenn,pangathenn
枋仔牚,pang-á-thìnn,16,pang-á-thìⁿ,pang1a2thinn3,pang1a2thinn3,pangathinn,pangathinn
果子乾,kué-tsí-kuann,16,kóe-chí-koaⁿ,kue2tsi2kuann1,koe2chi2koann1,kuetsikuann,koechikoann
果子乾,ké-tsí-kuann,16,ké-chí-koaⁿ,ke2tsi2kuann1,ke2chi2koann1,ketsikuann,kechikoann
果汁機,kó-tsiap-ki,16,kó-chiap-ki,ko2tsiap1ki1,ko2chiap1ki1,kotsiapki,kochiapki
染目眉,ní-ba̍k-bâi,16,ní-ba̍k-bâi,ni2bak8bai5,ni2bak8bai5,nibakbai,nibakbai
染眉膏,ní-bâi-ko,16,ní-bâi-ko,ni2bai5ko1,ni2bai5ko1,nibaiko,nibaiko
