hanzi,tl
數字,sòo-jī
數位觀星,sòo-uī-kuan-tshenn
數量,sòo-liōng
數字線,sòo-jī-suànn
樂曲,ga̍k-khik
樂府詩,ga̍k-hú-si
樂段,ga̍k-tuānn
樂音,ga̍k-im
樂章,ga̍k-tsiong
樂團,ga̍k-thuân
樂器,ga̍k-khì
標點符號,piau-tiám-hû-hō
標點符號,phiau-tiám-hû-hō
標題,piau-tê
標題,phiau-tê
歐亞板塊,Au-A Pán-khuài
歐洲,Au-tsiu
歐洲聯盟,Au-tsiu Liân-bîng
歐盟,Au-bîng
潑水節,Phuah-tsuí-tseh
洗喙,sé-tshuì
內海,lāi-hái
澎湖群島,Phînn-ôo kûn-tó
熱,jia̍t
熱帶性低氣壓,jia̍t-tài-sìng kē-khì-ap
熱帶雨林,jia̍t-tài ú-lîm
熱帶氣候,jia̍t-tài khì-hāu
熱帶氣候區,jia̍t-tài khì-hāu-khu
熱脹冷縮,jia̍t-tiòng-líng-sok
熱脹冷縮,jia̍t-tiòng-líng-siok
熱傳導,jia̍t-thuân-tō
熱對流,jia̍t tuì-liû
熱舞,jia̍t-bú
篆書,thuàn-su
篇幅,phian-hok
線段圖,suànn-tuānn-tôo
線逝圖,suànn-tsuā-tôo
線圈,suànn-khuan
線蜷,suànn-khûn
線條,suànn-tiâu
線間,suànn-kan
緯度,huī-tōo
緯度,uī-tōo
緯線,huī-suànn
緯線,uī-suànn
膜空,mo̍oh-khang
跤頭趺,kha-thâu-u
跤頭趺,kha-thâu-hu
蓮葉效應,liân-hio̍h hāu-ìng
青菜,tshenn-tshài
菜蔬,tshài-se
蔬菜類,soo-tshài-luī
菜蔬類,tshài-se-luī
衛生,uē-sing
衛生,uī-sing
衛生所,uē-sing-sóo
衛生所,uī-sing-sóo
衛星雲圖,uē-tshenn-hûn-tôo
衛星雲圖,uī-tshenn-hûn-tôo
衛星影像圖,uē-tshenn-iánn-siōng-tôo
衛星影像圖,uī-tshenn-iánn-siōng-tôo
複合形體,ho̍k-ha̍p hîng-thé
複合圖形,ho̍k-ha̍p tôo-hîng
複式顯微鏡,ho̍k-sik hián-bî-kiànn
課文,khò-bûn
課文大意,khò-bûn tāi-ì
調式,tiāu-sik
調性,tiāu-sìng
調節輪,tiâu-tsiat-lûn
調號,tiāu-hō
請求,tshíng-kiû
請願,tshíng-guān
論據,lūn-kì
論點,lūn-tiám
質因數,tsit-in-sòo
質因數分解,tsit-in-sòo hun-kái
質數,tsit-sòo
踢球,that kiû
踢踏舞,that-ta̍h-bú
輪,lián
輪仔,lián-á
輪半徑,lián-puànn-kìng
輪生,lûn-sing
鄭氏王朝,Tēnn--sī Ông-tiâu
鄭氏時代,Tēnn--sī Sî-tāi
鄭成功,Tēnn Sîng-kong
鄭克塽,Tēnn Khik-sóng
鄭經,Tēnn King
鄰長,lîn-tiúnn
相倚邊,sio-uá-pinn
醋,tshòo
尖角,tsiam-kak
尖角三角形,tsiam-kak sann-kak-hîng
鋒面,hong-bīn
鋰電池,lí-tiān-tî
鋰離子電池,lí-lî-tsú tiān-tî
震央,tsìn-iong
震度,tsìn-tōo
震源,tsìn-guân
養份,ióng-hūn
營養份,îng-ióng-hūn
餘數,î-sòo
車齒,tshia-khí
gí仔,gí-á
狗齒仔,káu-khí-á
齒輪,khí-lûn
車齒組,tshia-khí-tsoo
gí仔組,gí-á-tsoo
狗齒仔組,káu-khí-á-tsoo
齒輪組,khí-lûn-tsoo
儒家,Jû-ka
儒家思想,Jû-ka su-sióng
堅凍,kian-tàng
堅冰,kian-ping
堅,kian
器樂曲,khì-ga̍k-khik
噪音,tshò-im
學名,ha̍k-miâ
學校,ha̍k-hāu
學堂,o̍h-tn̂g
學唱,o̍h tshiùnn
學習活動,ha̍k-si̍p-ua̍h-tāng
學習活動,ha̍k-si̍p-ua̍h-tōng
學習資源,ha̍k-si̍p tsu-guân
學期,ha̍k-kî
導言,tō-giân
引電,ín-tiān
過電,kuè-tiān
傳電性,tshuân-tiān-sìng
導線,tō-suànn
導讀,tō-tho̍k
導體,tō-thé
憲法,hiàn-huat
戰後初期,tsiàn-āu tshoo-kî
戰後臺灣,tsiàn-āu Tâi-uân
戰祭,Tsiàn-tsè
操作,tshau-tsok
運動埕,ūn-tōng-tiânn
操縱變因,tshau-tsiòng piàn-in
整十倍,tsíng-tsa̍p-puē
整百倍,tsíng-pah-puē
整除,tsíng-tî
整數,tsíng-sòo
齊頭,tsê-thâu
整數倍,tsíng-sòo-puē
曆法,li̍k-huat
樹,tshiū
樹仔,tshiū-á
機械,ki-hāi
機械,ki-kài
橫式,huâinn-sik
歷史故事,li̍k-sú kòo-sū
激問,kik-būn
濁水溪,Lô-tsuí-khe
西螺溪,Sai-lê-khe
厚薄,kāu-po̍h
燃料,jiân-liāu
燃素說,jiân-sòo-suat
燒,sio
燃點,jiân-tiám
電球,tiān-kiû
電球仔,tiān-kiû-á
電火球仔,tiān-hué-kiû-á
電火泡仔,tiān-hué-pho̍k-á
燈絲,ting-si
燒杯,sio-pue
積,tsik
縣長,kuān-tiúnn
縣政府,kuān-tsìng-hú
縣議會,kuān-gī-huē
番人公學校,Huan-jîn kong-ha̍k-hāu
蕨類植物,kueh-luī si̍t-bu̍t
螢光色水,îng-kng sik-tsuí
諧音,hâi-im
諺語,gān-gí
輻射,hok-siā
選材,suán-tsâi
選擇句,suán-ti̍k-kù
選舉,suán-kí
鋼琴,kǹg-khîm
phi-á-nooh,phi-á-nooh
鋼琴曲,kǹg-khîm-khik
錄音,lo̍k-im
三角形矸仔,sann-kak-hîng kan-á
錐體,tsui-thé
重耽字,tîng-tânn-jī
錯別字,tshò-pia̍t-jī
雕刻品,tiau-khik-phín
靜態描寫,tsīng-thài-biô-siá
靜態描寫,tsīng-thài-biâu-siá
頭,thâu
頭部,thâu-pōo
頭殼,thâu-khak
絞螺仔風,ká-lê-á-hong
捲螺仔風,kńg-lê-á-hong
龜山島,Ku-suann-tó
粒積,lia̍p-tsik
硩印,teh-ìn
紅包,âng-pau
過年錢,kuè-nî-tsînn
硩年錢,teh-nî-tsînn
應變變因,ìng-piàn piàn-in
戲曲,hì-khik
戲尪仔,hì-ang-á
尪仔,ang-á
戲劇反應,hì-kio̍k-huán-ìng
戲劇反應,hì-ki̍k-huán-ìng
擊樂器,kik-ga̍k-khì
擬人化,gí-jîn-huà
擬人法,gí-jîn-huat
濫糝開墾,lām-sám khai-khún
營養素,îng-ióng-sòo
營養繁殖,îng-ióng huân-si̍t
環保,khuân-pó
環保,huân-pó
環保人士,khuân-pó-jîn-sū
環保人士,huân-pó-jîn-sū
環保行動,khuân-pó-hîng-tōng
環保行動,huân-pó-hîng-tōng
環保局,Khuân-pó-kio̍k
環保局,Huân-pó-kio̍k
環境,khuân-kíng
環境汙染,khuân-kíng-u-jiám
環境汙染,khuân-kíng-ù-jiám
環境影響評估,khuân-kíng íng-hióng phîng-kóo
烏仁,oo-jîn
尪仔仁,ang-á-jîn
尪仔頭,ang-á-thâu
縮小圖,sok-sió-tôo
縮圖,sok-tôo
縮寫,sok-siá
縱軸,tshiong-ti̍k
總統直選,tsóng-thóng ti̍t-suán
總字劃數,tsóng jī-ue̍h-sòo
總督府,Tsóng-tok-hú
繁衍,huân-ián
傳種,thn̂g-tsíng
湠種,thuànn-tsíng
聯合國,Liân-ha̍p-kok
聯合國兒童基金會,Liân-ha̍p-kok Jî-tông Ki-kim-huē
聯合國教科文組織,Liân-ha̍p-kok Kàu-kho-bûn Tsoo-tsit
聯想,liân-sióng
聲音三要素,siann-im sann-iàu-sòo
聲帶,siann-tuà
聲符,siann-hû
聲部,siann-pōo
聲調,siann-tiāu
聲音,siann-im
臀鰭,tûn-kî
尾鰭,bué-kî
臨時動議,lîm-sî tōng-gī
走相逐,tsáu-sio-jiok
走相掠,tsáu-sio-lia̍h
走標,tsáu-pio
隱私,ún-su
隸書,lē-su
霜,sng
霜,song
點,tiám
點著,tiám-to̍h
密密生,ba̍t-ba̍t-senn
擴分,khok-hun
擴寫,khok-siá
擺長,pái-tn̂g
擺動,pái-tōng
幌振動,hàinn-tín-tāng
鐘擺,tsing-pái
hi̍t-á,hi̍t-á
搖擺鐘仔,iô-pái tsing-á
閬音,làng-im
斷路,tn̄g-lōo
相拍電,sio-phah-tiān
短路,té-lōo
斷層海岸,tuān-tsân-hái-huānn
斷層海岸,tuān-tsân-hái-gān
瀏覽,liû-lám
影,iánn
獵戶座,La̍h-hōo-tsō
禮俗,lé-sio̍k
人情世事,jîn-tsîng-sè-sū
簡化計算,kán-huà kè-sǹg
簡化問題,kán-huà būn-tê
簡單機械,kán-tan-ki-hāi
簡單機械,kán-tan-ki-kài
織女星,Tsit-lí-tshenn
盤喙錦,puânn-tshuì-gím
盤喙錦,puânn-tshuì-kím
臍帶,tsâi-tuà
舊石器時代,Kū-tsio̍h-khì Sî-tāi
舊石器時期,Kū-tsio̍h-khì Sî-kî
藍地黃虎旗,nâ-tē n̂g-hóo-kî
藍色公路,nâ-sik kong-lōo
藍色石蕊試紙,nâ-sik tsio̍h-luí-tshì-tsuá
藏書票,tsông-su-phiò
厚水期,kāu-tsuí-kî
豐年祭,hong-nî-tsè
豐年祭,hong-liân-tsè
話屎,uē-sái
加話,ke-uē
身軀身,sin-khu-sin
轉化,tsuán-huà
寄話,kià-uē
轉折句,tsuán-tsiat-kù
轉注,tsuán-tsù
醫療資源,i-liâu tsu-guân
鎮公所,tìn-kong-sóo
鎳氫電池,gia̍t-khing tiān-tî
滾藥水,kún-io̍h-tsuí
雜食動物,tsa̍p-si̍t tōng-bu̍t
雞籠,Ke-lâng
離島,lî-tó
離島,lī-tó
題目,tê-bo̍k
題目,tê-ba̍k
色料,sik-liāu
鵝鑾鼻,Gô-luân-phīnn
歹菌,pháinn-khún
繪本,huē-pún
畫本,uē-pún
羅馬字,Lô-má-jī
藝文活動,gē-bûn-ua̍h-tāng
藝文活動,gē-bûn-ua̍h-tōng
藝術,gē-su̍t
藝術家,gē-su̍t-ka
藝術創作,gē-su̍t tshòng-tsok
捌字,bat-jī
捌字,pat-jī
跤扒,kha-pê
辭典,sû-tián
邊,pinn
邊長,pinn-tn̂g
鏡座,kiànn-tsō
鏡臂,kiànn-pì
關係圖,kuan-hē-tôo
關稅,kuan-suè
關節,kuan-tsat
關鍵句,kuan-kiān-kù
關鍵字詞,kuan-kiān jī-sû
雺,bông
霧,bū
雺霧,bông-bū
霧社事件,Bū-siā Sū-kiānn
韻律,ūn-lu̍t
韻跤,ūn-kha
類句,luī-kù
類字,luī-jī
類疊,luī-thia̍p
類疊,luī-tha̍h
懸浮微粒,hiân-hû-bî-lia̍p
懸問,hiân-būn
礦物,khòng-bu̍t
礦物質,khòng-bu̍t-tsit
競爭力,kīng-tsing-li̍k
競爭力,kìng-tsing-li̍k
籃球,nâ-kiû
觸角,tshiok-kak
電著,tiān--tio̍h
觸覺,tshiok-kak
譬喻,phì-jū
比論,pí-lūn
翻譯,huan-i̍k
譯者,i̍k-tsiá
議員,gī-uân
議會,gī-huē
議論,gī-lūn
議論文,gī-lūn-bûn
釋文,sik-bûn
鰓,tshi
屬名,sio̍k-miâ
紲接寫,suà-tsiap-siá
縛跤,pa̍k-kha
蘭陽溪,Lân-iâng-khe
蘭陽溪,Lân-iông-khe
蘭嶼,Lân-sū
紅頭嶼,Âng-thâu-sū
蠟質,la̍h-tsit
鐵人三項,thih-lâng sann hāng
鐵鉼,thih-phiánn
鐵生鉎,thih senn-sian
鐵路,thih-lōo
鐵枝路,thih-ki-lōo
鐵枝仔路,thih-ki-á-lōo
火車路,hué-tshia-lōo
鐵製品,thih-tsè-phín
露水,lōo-tsuí
魔方陣,môo-hong-tīn
鰭,kî
權利,khuân-lī
權利,kuân-lī
歡迎,huan-gîng
歡送詞,huan-sàng-sû
歡唱,huan-tshiùnn
疊句,tha̍h-kù
疊字,tha̍h-jī
聽故事,thiann kòo-sū
聽覺,thiann-kak
讀者,tho̍k-tsiá
閱讀心得,ua̍t-tho̍k sim-tik
讀音,tha̍k-im
讀音,tho̍k-im
文讀,bûn-tho̍k
文音,bûn-im
讀劇,tha̍k-kio̍k
讀劇,tha̍k-ki̍k
霾,bâi
鬚根,tshiu-kin
變奏曲,piàn-tsàu-khik
變溫動物,piàn-un tōng-bu̍t
變質岩,piàn-tsit-gâm
變質岩,piàn-tsit-giâm
顯微鏡,hián-bî-kiànn
驗算,giām-sǹg
驚嘆號,king-thàn-hō
感嘆號,kám-thàn-hō
體力,thé-la̍t
體能,thé-lîng
體溫,thé-un
體適能,thé-sik-lîng
體操,thé-tshau
體積,thé-tsik
靈感,lîng-kám
鹼性,kinn-sìng
鹼性水溶液,kinn-sìng tsuí-iông-i̍k
鹼性電池,kinn-sìng tiān-tî
觀光業,kuan-kong-gia̍p
觀光導覽圖,kuan-kong tō-lám-tôo
觀星,kuan tshenn
觀眾,kuan-tsiòng
觀測,kuan-tshik
觀測天氣,kuan-tshik thinn-khì
觀察,kuan-tshat
觀察力,kuan-tshat-li̍k
A型流感,A-hîng liû-kám
B型肝炎,B-hîng kuann-iām
F大調音階,F tuā-tiāu im-kai
G大調,G tuā-tiāu
K他命,K tha-bīng
酸鹼度,sng-kinn-tōo
一元一次不等式,it-guân it-tshù put-tíng-sik
一日生活圈,tsi̍t-ji̍t sing-ua̍h-khuan
一胎化,it-thai-huà
一氧化碳,it-ióng-huà-thuànn
一氧化碳中毒,it-ióng-huà-thuànn tiòng-to̍k
一貫道,It-kuàn-tō
一等星,it-tíng-tshenn
乙醇,it-sûn
七巧板,tshit-khá-pán
七角柱,tshit-kak-thiāu
七言,tshit-giân
七星龜仔,tshit-tshenn-ku-á
七邊形,tshit-pinn-hîng
九九乘法,kiú-kiú-sîng-huat
九九乘法表,kiú-kiú-sîng-huat-pió
九二一地動,kiú-jī-it tē-tāng
九大行星,káu-tuā-hîng-tshenn
九大行星,káu-tuā-kiânn-tshenn
九份仔,Káu-hūn-á
九層塔,káu-tsàn-thah
二十四進位法,jī-tsa̍p-sì tsìn-uī-huat
二元一次聯立方程式,jī-guân it-tshù liân-li̍p hong-tîng-sik
二分休止符,jī-hun hiu-tsí-hû
二名法,jī-bîng-huat
雙字詞,siang-jī-sû
二次函數,jī-tshù hâm-sòo
兩位純小數,nn̄g uī sûn-sió-sòo
二絃,jī-hiân
二胡,jī-ôo
南胡,lâm-ôo
二重唱,jī-tiông-tshiùnn
二氧化硫,jī-ióng-huà-liû
二氧化氮,jī-ióng-huà-tām
二部合奏,jī-pōo ha̍p-tsàu
二部合唱,jī-pōo ha̍p-tshiùnn
二部輪唱,jī-pōo lûn-tshiùnn
二等星,jī-tíng-tshenn
人口老化,jîn-kháu nóo-huà
人工湠種,jîn-kang thuànn-tsíng
人面蜘蛛,jîn-bīn-ti-tu
人馬座,Jîn-má-tsō
人造雨,jîn-tsō-hōo
人造衛星,jîn-tsō-uē-tshenn
人造衛星,jîn-tsō-uī-tshenn
人造纖維,jîn-tsō tshiam-uî
人際,jîn-tsè
人聲合唱,lâng-siann ha̍p-tshiùnn
人類,jîn-luī
入侵種,ji̍p-tshim-tsíng
入射角,ji̍p-siā-kak
入聲,ji̍p-siann
八分休止符,peh-hun hiu-tsí-hû
青翼仔,tshenn-si̍t-á
八角柱,peh-kak-thiāu
八角錐,peh-kak-tsui
八卦山,Pat-kuà-suann
八邊形,peh-pinn-hîng
刀板,to-pán
刀路,to-lōo
刀痕,to-hûn
刀鋩,to-mê
力度記號,li̍k-tōo kì-hō
十二指腸潰瘍,si̍p-jī-tsí-tn̂g khuì-iông
十二段變奏,tsa̍p-jī-tuānn piàn-tsàu
十六分休止符,tsa̍p-la̍k-hun hiu-tsí-hû
十六分音符,tsa̍p-la̍k-hun im-hû
十字交乘法,si̍p-jī kau-sîng-huat
十字花科,si̍p-jī-hue-kho
十角柱,tsa̍p-kak-thiāu
十進位,tsa̍p-tsìn-uī
十進位,si̍p-tsìn-uī
三角肌,sann-kak-ki
三角尺,sann-kak-tshioh
三角洲,sann-kak-tsiu
三角琴,sann-kak-khîm
三和絃,sann-hô-hiân
三絃,sam-hiân
三拍,sam-phik
三原色,sann-guân-sik
sa̋n-sín,sa̋n-sín
三部合唱,sann-pōo ha̍p-tshiùnn
三部曲,sann-pōo-khik
三斑蠓,sam-pan-báng
三等星,sam-tíng-tshenn
上勾拳,siōng-kau-kûn
頂四管,tíng-sì-kuán
上聲,sióng-siann
上聲,tsiūnn-siann
上聲,siōng-siann
起癮,khí-giàn
下四管,ē-sì-kuán
亡魂,bông-hûn
千位數字,tshing uī sòo-jī
口風琴,kháu-hong-khîm
口琴,kháu-khîm
喙空黏膜,tshuì-khang liâm-mo̍oh
喙罨,tshuì-am
口語,kháu-gí
口蹄疫,kháu-tê-i̍k
土星,Thóo-tshenn
塗壤汙染,thôo-jióng-u-jiám
塗壤汙染,thôo-jióng-ù-jiám
塗壤液化,thôo-jióng i̍k-huà
塗壤鹽化,thôo-jióng iâm-huà
大犬座,Tāi-khián-tsō
大王椰子,tāi-ông-iâ-tsí
大王椰子樹,tāi-ông-iâ-tsí-tshiū
大甲,Tāi-kah
大甲溪,Tāi-kah-khe
大坌坑,Tuā-pūn-khenn
大肚魚仔,tuā-tōo-hî-á
大肚仔,tuā-tōo-á
大阮琴,tuā-guán-khîm
烏鶖,oo-tshiu
大波斯菊,tuā-pho-su-kiok
鬼針草,kuí-tsiam-tsháu
刺查某,tshià-tsa-bóo
咸豐草,hâm-hong-tsháu
大前鋒,tuā-tsiân-hong
大氣壓力,tāi-khì ap-li̍k
大眾捷運系統,tāi-tsiòng tsia̍t-ūn hē-thóng
大雪,tāi-suat
大麻,tuā-muâ
大寒,tāi-hân
大提琴,tuā-thê-khîm
大暑,tāi-sú
象,tshiūnn
大腸,tuā-tn̂g
大腸桿菌,tuā-tn̂g kuáinn-khún
大腸癌,tuā-tn̂g-gâm
大葉桃花心木,tuā-hio̍h thô-hue-sim-bo̍k
大調,tuā-tiāu
大鍵琴,tuā-kiān-khîm
大霸尖山,Tāi-pà-tsiam-suann
大鑼,tuā-lô
女低音,lí-kē-im
女高音,lí-ko-im
囝孫,kiánn-sun
子宮內膜,tsú-kiong lāi-mo̍oh
子宮頭,tsú-kiong-thâu
子數,tsú-sòo
水蛆,tsuí-tshi
車蛆,tshia-tshi
蛆蟲,tshi-thâng
小月,sió-gue̍h
金翼仔,kim-si̍t-á
小犬座,Siáu-khián-tsō
小白菜,sió-pe̍h-tshài
小行板,sió-hîng-pán
山烏鶖,suann-oo-tshiu
山瑞香,suann-suī-hiong
小雨燕,sió-ú-iàn
青跤仔鷸,tshenn-kha-á-u̍t
小前鋒,sió-tsiân-hong
小雪,siáu-suat
小寒,siáu-hân
小暑,siáu-sú
小節線,sió-tsiat-suànn
元宵,Guân-siau
鈔仔,tshau-á
小滿,siáu-buán
小調歌曲,sió-tiāu kua-khik
小蘇打,sió-soo-tánn
小蘇打,sió-sooh-tah
小蘇打粉,sió-soo-tánn-hún
小蘇打粉,sió-sooh-tah-hún
小鑼,sió-lô
鑼仔,lô-á
山川,san-tshuan
山水畫,san-suí-uē
山羊,suann-iûnn
山坡地,suann-pho-tē
崩山,pang-suann
柱薯,thiāu-tsî
山藥薯,suann-io̍h-tsî
山櫻花,suann-ing-hue
師傅,sai-hū
工作列,kang-tsok-lia̍t
工務局,Kang-bū-kio̍k
工程,kang-tîng
工程,kang-thîng
工程師,kang-tîng-su
工程師,kang-thîng-su
工蜂,kang-phang
工廠,kang-tshiúnn
工場,kang-tiûnn
工藝,kang-gē
工藝品,kang-gē-phín
工蟻,kang-hiā
干擾素,kan-jiáu-sòo
弓形,king-hîng
弓箭步,king-tsìnn-pōo
無完全小節,bô-uân-tsuân sió-tsat
無完全燒化,bô-uân-tsuân sio-huà
不定根,put-tīng-kin
中子,tiong-tsú
中子數,tiong-tsú-sòo
中山高速公路,Tiong-san ko-sok kong-lōo
中心點,tiong-sim-tiám
中央C,tiong-iong Ｃ
中生代,tiong-sing-tāi
中年期,tiong-liân-kî
中耳炎,tiong-hīnn-iām
中位數,tiong-uī-sòo
中和反應,tiong-hô huán-ìng
中性溶液,tiong-sìng iông-i̍k
中度風颱,tiong-tōo hong-thai
中胡,tiong-ôo
中音笛仔,tiong-im ta̍t-á
中氣層,tiong-khì-tsân
中笙,tiong-sing
中提琴,tiong-thê-khîm
中慢板,tiong-bān-pán
中鋒,tiong-hong
中藥,tiong-io̍h
漢藥,hàn-io̍h
互逆,hōo-gi̍k
互補,hōo-póo
互餘,hōo-î
互餘,hōo-û
五人制跤球賽,gōo-lâng-tsè kha-kiû-sài
五角柱,gōo-kak-thiāu
五角錐,gōo-kak-tsui
五言,ngóo-giân
五重奏,ngóo-tîng-tsàu
五經,ngóo-king
上元,Siōng-guân
上元暝,Siōng-guân-mê
內分泌,lāi-hun-pì
內切圓,lāi-tshiat-înn
內心,lāi-sim
內角,lāi-kak
內服藥,luē-ho̍k-io̍h
口服藥,kháu-ho̍k-io̍h
內容綱要,luē-iông kong-iàu
內陸,lāi-lio̍k
內錯角,lāi-tshok-kak
內臟,lāi-tsōng
公丈,kong-tn̄g
公勺,kong-sia̍h
公寸,kong-tshùn
公分母,kong-hun-bó
公分母,kong-hun-bú
公切線,kong-tshiat-suànn
公引,kong-ín
公斗,kong-táu
公佈欄,kong-pòo-nuâ
公石,kong-tsio̍h
公共建設,kong-kiōng kiàn-siat
公合,kong-kap
公式,kong-sik
公告,kong-kò
公兩,kong-niú
公制單位,kong-tsè tan-uī
公差,kong-tsha
公益,kong-ik
公毫,kong-hô
公絲,kong-si
公路,kong-lōo
公撮,kong-tshok
公擔,kong-tànn
公衡,kong-hîng
公錢,kong-tsînn
公聽會,kong-thiann-huē
六十進位法,la̍k-tsa̍p tsìn-uī-huat
六角柱,la̍k-kak-thiāu
六角錐,la̍k-kak-tsui
六等星,lio̍k-tíng-tshenn
分公升,hun-kong-tsin
分貝器,hun-puè-khì
分擔,hun-tam
切分音,tshiat-hun-im
切換使用者,tshiat-uānn sú-iōng-tsiá
切換視窗,tshiat-uānn sī-thang
切結書,tshiat-kiat-su
勾拳,kau-kûn
化學,huà-ha̍k
化學物質,huà-ha̍k bu̍t-tsit
化學家,huà-ha̍k-ka
升降記號,sing-kàng kì-hō
升懸半音,sing-kuân puànn-im
升冪,sing-bi̍k
反手發球,huán-tshiú huat-kiû
反比,huán-pí
反白,huán-pe̍h
反光枋,huán-kng-pang
反式脂肪,huán-sik tsi-hong
反始記號,huán-sí kì-hō
反桮拍球,huán-pue phah-kiû
反射光,huán-siā-kng
反詐騙諮詢專線,huán-tsà-phiàn tsu-sûn tsuan-suànn
反應時間,huán-ìng sî-kan
天文台,thian-bûn-tâi
天文學,thian-bûn-ha̍k
天文學家,thian-bûn ha̍k-ka
天災,thian-tsai
天兔座,Thinn-thòo-tsō
天竺葵,thian-tiok-khuê
天氣觀測,thinn-khì kuan-tshik
天然漁港,thian-jiân hî-káng
天鵝座,Thinn-gô-tsō
太平天國,Tài-pîng-thian-kok
太平洋暖氣團,thài-pîng-iûnn luán-khì-thuân
太空人,thài-khong-jîn
太空船,thài-khong-tsûn
日鬚,ji̍t-tshiu
太陽能電枋,thài-iông-lîng tiān-pang
太極拳,thài-ki̍k-kûn
目版,ba̍k-pán
目版畫,ba̍k-pán-uē
尺規作圖,tshioh kui tsok-tôo
ba-sóng管,ba-sóng-kuán
巴洛克音樂,Pa-lo̍k-khik im-ga̍k
心血管病變,sim-hueh-kńg pēnn-piàn
心肺功能,sim-hì kong-lîng
心肺適能,sim-hì-sik-lîng
心宿二,Sim-siok-jī
心理,sim-lí
心智圖,sim-tì-tôo
心絞疼,sim-ká-thiànn
心跳,sim-thiàu
心算,sim-sǹg
心臟病,sim-tsōng-pēnn
戶口普查,hōo-kháu phóo-tsa
戶外活動,hōo-guā-ua̍h-tang
戶外活動,hōo-guā-ua̍h-tōng
手工業,tshiú-kang-gia̍p
手巾仔,tshiú-kin-á
手搝坯,tshiú-khiú-phue
手搝坯,tshiú-giú-phue
手風琴,tshiú-hong-khîm
手球,tshiú-kiû
手蹄仔,tshiú-tê-á
手搖鈴,tshiú-iô-lîng
手電仔,tshiú-tiān-á
手電,tshiú-tiān
分肺管,hun-hì-kńg
文化融合,bûn-huà iông-ha̍p
文字編輯,bûn-jī pian-tsi̍p
文字檔,bûn-jī-tóng
文字檔,bûn-jī-tòng
文面,bûn-bīn
文學體裁,bûn-ha̍k thé-tshâi
文藝復興,bûn-gē ho̍k-hing
文藝復興時期,Bûn-gē Ho̍k-hing Sî-kî
方向盤,hong-hiòng-puânn
ha̋n-tóo-luh,ha̋n-tóo-luh
方位角,hong-uī-kak
方位盤,hong-uī-puânn
格仔枋,keh-á-pang
日本海,Ji̍t-pún-hái
日本腦炎,Ji̍t-pún náu-iām
日夜變化,ji̍t-iā piàn-huà
日誌,ji̍t-tsì
月全蝕,gue̍h-tsuân-sit
月偏蝕,gue̍h-phian-sit
月琴,gue̍h-khîm
月經週期,gue̍h-king tsiu-kî
木心枋,bo̍k-sim-pang
木匠,ba̍k-tshiūnn
木刻板畫,bo̍k-khik pán-uē
木刻版,bo̍k-khik-pán
木刻版畫,bo̍k-khik pán-uē
枋仔畫,pang-á-uē
木星,Bo̍k-tshenn
火炭,hué-thuànn
木琴,bo̍k-khîm
木管,bo̍k-kuán
止血,tsí-hueh
比例,pí-lē
比重,pí-tāng
比率圖,pí-lu̍t-tôo
面布,bīn-pòo
面巾,bīn-kin
膨紗衫,phòng-se-sann
毛重,môo-tāng
水力,tsuí-li̍k
水上活動,tsuí-siōng-ua̍h-tāng
水上活動,tsuí-siōng-ua̍h-tōng
水上救生,tsuí-siōng kiù-sing
水中自救,tsuí-tiong tsū-kiù
水母漂,tsuí-bó-phiau
水母漂,tsuí-bú-phiau
水利工程,tsuí-lī kang-tîng
水疱,tsuí-phā
水星,Tsuí-tshenn
水韭,tsuí-kú
水氣,tsuí-khì
水彩盒仔,tsuí-tshái-a̍p-á
水彩盒仔,tsuí-tshái-a̍h-á
水彩畫,tsuí-tshái-uē
水彩筆,tsuí-tshái-pit
水壺,tsuí-ôo
水晶,tsuí-tsinn
水珠,tsuí-tsu
水蜈蚣,tsuí-giâ-kang
水路,tsuí-lōo
水跡,tsuí-jiah
水印,tsuí-ìn
水墨紙,tsuí-ba̍k-tsuá
水質,tsuí-tsit
水壓,tsuí-ap
火星,hué-tshenn
火星,Hué-tshenn
片麻岩,phìnn-mâ-gâm
片麻岩,phìnn-mâ-giâm
片麻岩,phìnn-muâ-gâm
片麻岩,phìnn-muâ-giâm
齒頭仔,khí-thâu-á
喙齒根,tshuì-khí-kin
喙齒結石,tshuì-khí kiat-tsio̍h
牙菌斑,gê-khún-pan
齒模,khí-bôo
齒岸,khí-huānn
齒岸炎,khí-huānn-iām
角齒,kak-khí
世紀,sè-kí
丙酮,piánn-tông
主旨,tsú-tsí
主人房,tsú-lâng-pâng
主音,tsú-im
主機,tsú-ki
主機枋,tsú-ki-pang
主題情境法,tsú-tê tsîng-kíng-huat
代入,tāi-ji̍p
代數,tāi-sòo
冬季六邊形,Tang-kuì La̍k-pinn-hîng
噗版印刷,phok-pán ìn-suat
凹版印刷,nah-pán ìn-suat
出生率,tshut-sing-lu̍t
àu-tsuh,àu-tsuh
àu-tsirh,àu-tsirh
出版,tshut-pán
出草,tshut-tsháu
功夫,kang-hu
加工業,ka-kang-gia̍p
加成,ka-siânn
加侖,ka-lûn
加減乘除,ka kiám sîng tî
加號,ka-hō
包皮,pau-phuê
北河二,Pak-hô-jī
北河三,Pak-hô-sann
北管,pak-kuán
北管合奏,pak-kuán ha̍p-tsàu
北管音樂,pak-kuán im-ga̍k
北管陣頭,pak-kuán tīn-thâu
