hanzi,tl,frequency,poj,tl_num,poj_num
果子乾,ké-tsí-kuann,16,ké-chí-koaⁿ,ke2tsi2kuann,ke2chi2koann
果汁機,kó-tsiap-ki,16,kó-chiap-ki,ko2tsiapki,ko2chiapki
染目眉,ní-ba̍k-bâi,16,ní-ba̍k-bâi,ni2bak8bai5,ni2bak8bai5
染眉膏,ní-bâi-ko,16,ní-bâi-ko,ni2bai5ko,ni2bai5ko
染脣液,ní-tûn-i̍k,16,ní-tûn-e̍k,ni2tun5ik8,ni2tun5ek8
柔軟度,jiû-luán-tōo,16,jiû-loán-tō͘,jiu5luan2too7,jiu5loan2too7
柔軟度,jiû-nńg-tōo,16,jiû-nńg-tō͘,jiu5nng2too7,jiu5nng2too7
柔軟度,liû-luán-tōo,16,liû-loán-tō͘,liu5luan2too7,liu5loan2too7
柔軟度,liû-nńg-tōo,16,liû-nńg-tō͘,liu5nng2too7,liu5nng2too7
柴角仔,tshâ-kak-á,16,chhâ-kak-á,tsha5kaka2,chha5kaka2
核分裂,hi̍k-hun-lia̍t,16,he̍k-hun-lia̍t,hik8hunliat8,hek8hunliat8
核融合,hi̍k-iông-ha̍p,16,he̍k-iông-ha̍p,hik8iong5hap8,hek8iong5hap8
格式化,keh-sik-huà,16,keh-sek-hòa,kehsikhua3,kehsekhoa3
框線色,khing-suànn-sik,16,kheng-sòaⁿ-sek,khingsuann3sik,khengsoann3sek
梳妝台,se-tsng-tâi,16,se-chng-tâi,setsngtai5,sechngtai5
梳妝台,sue-tsng-tâi,16,soe-chng-tâi,suetsngtai5,soechngtai5
梳妝鏡,se-tsng-kiànn,16,se-chng-kiàⁿ,setsngkiann3,sechngkiann3
梳妝鏡,sue-tsng-kiànn,16,soe-chng-kiàⁿ,suetsngkiann3,soechngkiann3
棉仔糖,mî-á-thn̂g,16,mî-á-thn̂g,mi5a2thng5,mi5a2thng5
椒麻雞,tsio-bâ-ke,16,chio-bâ-ke,tsioba5ke,chioba5ke
椒麻雞,tsio-bâ-kue,16,chio-bâ-koe,tsioba5kue,chioba5koe
椰子奶,iâ-tsí-ling,16,iâ-chí-leng,ia5tsi2ling,ia5chi2leng
椰子奶,iâ-tsí-ni,16,iâ-chí-ni,ia5tsi2ni,ia5chi2ni
榴彈炮,liû-tuânn-phàu,16,liû-tôaⁿ-phàu,liu5tuann5phau3,liu5toann5phau3
橄欖球,kan-ná-kiû,16,kan-ná-kiû,kanna2kiu5,kanna2kiu5
機械舞,ki-hāi-bú,16,ki-hāi-bú,kihai7bu2,kihai7bu2
檸檬塔,lê-bóng-thah,16,lê-bóng-thah,le5bong2thah,le5bong2thah
歐美妝,au-bí-tsong,16,au-bí-chong,aubi2tsong,aubi2chong
歹牢胎,pháinn-tiâu-the,16,pháiⁿ-tiâu-the,phainn2tiau5the,phainn2tiau5the
氣糋鍋,khì-tsìnn-ko,16,khì-chìⁿ-ko,khi3tsinn3ko,khi3chinn3ko
水流屍,tsuí-lâu-si,16,chúi-lâu-si,tsui2lau5si,chui2lau5si
水浸粿,tsuí-tsìm-kué,16,chúi-chìm-kóe,tsui2tsim3kue2,chui2chim3koe2
水煎包,tsuí-tsian-pau,16,chúi-chian-pau,tsui2tsianpau,chui2chianpau
水粉膏,tsuí-hún-ko,16,chúi-hún-ko,tsui2hun2ko,chui2hun2ko
水粉餅,tsuí-hún-piánn,16,chúi-hún-piáⁿ,tsui2hun2piann2,chui2hun2piann2
水雞泅,tsuí-ke-siû,16,chúi-ke-siû,tsui2kesiu5,chui2kesiu5
沉浸式,tîm-tsìm-sik,16,tîm-chìm-sek,tim5tsim3sik,tim5chim3sek
沙沙醬,sa-sa-tsiùnn,16,sa-sa-chiùⁿ,sasatsiunn3,sasachiunn3
沙皮狗,sua-phuê-káu,16,soa-phôe-káu,suaphue5kau2,soaphoe5kau2
沙皮狗,sua-phê-káu,16,soa-phê-káu,suaphe5kau2,soaphe5kau2
沙礫岩,sua-li̍k-gâm,16,soa-le̍k-gâm,sualik8gam5,soalek8gam5
油壓剪,iû-ap-tsián,16,iû-ap-chián,iu5aptsian2,iu5apchian2
沿岸流,iân-huānn-lâu,16,iân-hōaⁿ-lâu,ian5huann7lau5,ian5hoann7lau5
泅水池,siû-tsuí-tî,16,siû-chúi-tî,siu5tsui2ti5,siu5chui2ti5
泅水衫,siû-tsuí-sann,16,siû-chúi-saⁿ,siu5tsui2sann,siu5chui2sann
泅水鏡,siû-tsuí-kiànn,16,siû-chúi-kiàⁿ,siu5tsui2kiann3,siu5chui2kiann3
泉裕泰,tsuânn-jū-thài,16,chôaⁿ-jū-thài,tsuann5ju7thai3,choann5ju7thai3
泉裕泰,tsuânn-lū-thài,16,chôaⁿ-lū-thài,tsuann5lu7thai3,choann5lu7thai3
泔模粿,ám-bôo-kué,16,ám-bô͘-kóe,am2boo5kue2,am2boo5koe2
泔模粿,ám-bôo-ké,16,ám-bô͘-ké,am2boo5ke2,am2boo5ke2
法令痕,huat-līng-hûn,16,hoat-lēng-hûn,huatling7hun5,hoatleng7hun5
洋刺波,iûnn-tshì-pho,16,iûⁿ-chhì-pho,iunn5tshi3pho,iunn5chhi3pho
洋芳瓜,iûnn-phang-kue,16,iûⁿ-phang-koe,iunn5phangkue,iunn5phangkoe
洗面乳,sé-bīn-jú,16,sé-bīn-jú,se2bin7ju2,se2bin7ju2
海山醬,hái-san-tsiùnn,16,hái-san-chiùⁿ,hai2santsiunn3,hai2sanchiunn3
海洛因,hái-lo̍k-in,16,hái-lo̍k-in,hai2lok8in,hai2lok8in
海綿筅,hái-mî-tshíng,16,hái-mî-chhéng,hai2mi5tshing2,hai2mi5chheng2
海豬泅,hái-ti-siû,16,hái-ti-siû,hai2tisiu5,hai2tisiu5
消磨量,siau-môo-liōng,16,siau-mô͘-liōng,siaumoo5liong7,siaumoo5liong7
淘汰賽,tô-thài-sài,16,tô-thài-sài,to5thai3sai3,to5thai3sai3
游擊手,iû-kik-tshiú,16,iû-kek-chhiú,iu5kiktshiu2,iu5kekchhiu2
游擊隊,iû-kik-tuī,16,iû-kek-tūi,iu5kiktui7,iu5kektui7
游泳池,iû-íng-tî,16,iû-éng-tî,iu5ing2ti5,iu5eng2ti5
游泳衫,iû-íng-sann,16,iû-éng-saⁿ,iu5ing2sann,iu5eng2sann
游泳鏡,iû-íng-kiànn,16,iû-éng-kiàⁿ,iu5ing2kiann3,iu5eng2kiann3
準決賽,tsún-kuat-sài,16,chún-koat-sài,tsun2kuatsai3,chun2koatsai3
滅火器,bia̍t-hué-khì,16,bia̍t-hóe-khì,biat8hue2khi3,biat8hoe2khi3
滅火器,bia̍t-hé-khì,16,bia̍t-hé-khì,biat8he2khi3,biat8he2khi3
滯洪池,tī-hông-tî,16,tī-hông-tî,ti7hong5ti5,ti7hong5ti5
演算法,ián-suàn-huat,16,ián-soàn-hoat,ian2suan3huat,ian2soan3hoat
漚查埔,àu-tsa-poo,16,àu-cha-po͘,au3tsapoo,au3chapoo
漸層色,tsiām-tsân-sik,16,chiām-chân-sek,tsiam7tsan5sik,chiam7chan5sek
潛艇堡,tsiâm-thíng-pó,16,chiâm-théng-pó,tsiam5thing2po2,chiam5theng2po2
激外外,kik-guā-guā,16,kek-gōa-gōa,kikgua7gua7,kekgoa7goa7
瀏覽器,liû-lám-khì,16,liû-lám-khì,liu5lam2khi3,liu5lam2khi3
火燒山,hué-sio-suann,16,hóe-sio-soaⁿ,hue2siosuann,hoe2siosoann
火燒山,hé-sio-suann,16,hé-sio-soaⁿ,he2siosuann,he2siosoann
火薰妝,hué-hun-tsong,16,hóe-hun-chong,hue2huntsong,hoe2hunchong
火薰妝,hé-hun-tsong,16,hé-hun-chong,he2huntsong,he2hunchong
火龍果,hué-liông-kó,16,hóe-liông-kó,hue2liong5ko2,hoe2liong5ko2
火龍果,hé-lîng-kó,16,hé-lêng-kó,he2ling5ko2,he2leng5ko2
烏咖啡,oo-ka-pi,16,o͘-ka-pi,ookapi,ookapi
烏目眉,oo-ba̍k-bâ,16,o͘-ba̍k-bâ,oobak8ba5,oobak8ba5
烏目箍,oo-ba̍k-khoo,16,o͘-ba̍k-kho͘,oobak8khoo,oobak8khoo
烏秫米,oo-tsu̍t-bí,16,o͘-chu̍t-bí,ootsut8bi2,oochut8bi2
烏糙米,oo-tshò-bí,16,o͘-chhò-bí,ootsho3bi2,oochho3bi2
烏胡椒,oo-hôo-tsio,16,o͘-hô͘-chio,oohoo5tsio,oohoo5chio
烏鶖目,oo-tshiu-ba̍k,16,o͘-chhiu-ba̍k,ootshiubak8,oochhiubak8
烘箱紙,hang-siunn-tsuá,16,hang-siuⁿ-chóa,hangsiunntsua2,hangsiunnchoa2
焚化爐,hûn-huà-lôo,16,hûn-hòa-lô͘,hun5hua3loo5,hun5hoa3loo5
無人機,bô-lâng-ki,16,bô-lâng-ki,bo5lang5ki,bo5lang5ki
無人機,bû-jîn-ki,16,bû-jîn-ki,bu5jin5ki,bu5jin5ki
無人機,bû-lîn-ki,16,bû-lîn-ki,bu5lin5ki,bu5lin5ki
無花果,bû-hua-kó,16,bû-hoa-kó,bu5huako2,bu5hoako2
無重巡,bô-tîng-sûn,16,bô-têng-sûn,bo5ting5sun5,bo5teng5sun5
焦慮症,tsiau-lī-tsìng,16,chiau-lī-chèng,tsiauli7tsing3,chiauli7cheng3
焦慮症,tsiau-lū-tsìng,16,chiau-lū-chèng,tsiaulu7tsing3,chiaulu7cheng3
煙腸狗,ian-tshiân-káu,16,ian-chhiân-káu,iantshian5kau2,ianchhian5kau2
煙腸狗,ian-tshiâng-káu,16,ian-chhiâng-káu,iantshiang5kau2,ianchhiang5kau2
熨錫筆,ut-siah-pit,16,ut-siah-pit,utsiahpit,utsiahpit
熱氣球,jia̍t-khì-kiû,16,jia̍t-khì-kiû,jiat8khi3kiu5,jiat8khi3kiu5
熱氣球,lia̍t-khì-kiû,16,lia̍t-khì-kiû,liat8khi3kiu5,liat8khi3kiu5
燃料棒,jiân-liāu-pāng,16,jiân-liāu-pāng,jian5liau7pang7,jian5liau7pang7
燃料棒,liân-liāu-pāng,16,liân-liāu-pāng,lian5liau7pang7,lian5liau7pang7
燕麥奶,iàn-be̍h-ling,16,iàn-be̍h-leng,ian3beh8ling,ian3beh8leng
燕麥奶,iàn-be̍h-ni,16,iàn-be̍h-ni,ian3beh8ni,ian3beh8ni
爆發力,po̍k-huat-li̍k,16,po̍k-hoat-le̍k,pok8huatlik8,pok8hoatlek8
爵士樂,tsiok-sū-ga̍k,16,chiok-sū-ga̍k,tsioksu7gak8,chioksu7gak8
牚篙跳,thènn-ko-thiàu,16,thèⁿ-ko-thiàu,thenn3kothiau3,thenn3kothiau3
牚篙跳,thìnn-ko-thiàu,16,thìⁿ-ko-thiàu,thinn3kothiau3,thinn3kothiau3
牛奶凍,gû-ling-tàng,16,gû-leng-tàng,gu5lingtang3,gu5lengtang3
牛奶凍,gû-ni-tàng,16,gû-ni-tàng,gu5nitang3,gu5nitang3
牛奶泡,gû-ling-phàu,16,gû-leng-phàu,gu5lingphau3,gu5lengphau3
牛奶泡,gû-ni-phàu,16,gû-ni-phàu,gu5niphau3,gu5niphau3
牛奶膏,gû-ling-ko,16,gû-leng-ko,gu5lingko,gu5lengko
牛奶膏,gû-ni-ko,16,gû-ni-ko,gu5niko,gu5niko
牛奶酥,gû-ling-soo,16,gû-leng-so͘,gu5lingsoo,gu5lengsoo
牛奶酥,gû-ni-soo,16,gû-ni-so͘,gu5nisoo,gu5nisoo
牛奶霜,gû-ling-song,16,gû-leng-song,gu5lingsong,gu5lengsong
牛奶霜,gû-ni-song,16,gû-ni-song,gu5nisong,gu5nisong
牛腱子,gû-kiàn-tsí,16,gû-kiàn-chí,gu5kian3tsi2,gu5kian3chi2
牛角麭,gû-kak-pháng,16,gû-kak-pháng,gu5kakphang2,gu5kakphang2
牛頭狗,gû-thâu-káu,16,gû-thâu-káu,gu5thau5kau2,gu5thau5kau2
物聯網,bu̍t-liân-bāng,16,bu̍t-liân-bāng,but8lian5bang7,but8lian5bang7
猴頭果,kâu-thâu-kó,16,kâu-thâu-kó,kau5thau5ko2,kau5thau5ko2
獅仔狗,sai-á-káu,16,sai-á-káu,saia2kau2,saia2kau2
瑞士捲,suī-sū-kńg,16,sūi-sū-kńg,sui7su7kng2,sui7su7kng2
瑞樂沙,suī-lo̍k-sua,16,sūi-lo̍k-soa,sui7lok8sua,sui7lok8soa
瑪德蓮,má-tik-liân,16,má-tek-liân,ma2tiklian5,ma2teklian5
甕底油,àng-té-iû,16,àng-té-iû,ang3te2iu5,ang3te2iu5
甜箍仔,tinn-khoo-á,16,tiⁿ-kho͘-á,tinnkhooa2,tinnkhooa2
甜薟醬,tinn-hiam-tsiùnn,16,tiⁿ-hiam-chiùⁿ,tinnhiamtsiunn3,tinnhiamchiunn3
生成式,sing-sîng-sik,16,seng-sêng-sek,singsing5sik,sengseng5sek
生湠地,senn-thuànn-tē,16,seⁿ-thòaⁿ-tē,sennthuann3te7,sennthoann3te7
生湠地,sinn-thuànn-tuē,16,siⁿ-thòaⁿ-tōe,sinnthuann3tue7,sinnthoann3toe7
界內球,kài-lāi-kiû,16,kài-lāi-kiû,kai3lai7kiu5,kai3lai7kiu5
界外球,kài-guā-kiû,16,kài-gōa-kiû,kai3gua7kiu5,kai3goa7kiu5
番薯球,han-tsî-kiû,16,han-chî-kiû,hantsi5kiu5,hanchi5kiu5
番薯球,han-tsû-kiû,16,han-chû-kiû,hantsu5kiu5,hanchu5kiu5
番麥枝,huan-be̍h-ki,16,hoan-be̍h-ki,huanbeh8ki,hoanbeh8ki
畫圖板,uē-tôo-pán,16,ōe-tô͘-pán,ue7too5pan2,oe7too5pan2
畫圖板,uī-tôo-pán,16,ūi-tô͘-pán,ui7too5pan2,ui7too5pan2
畫鼻影,uē-phīnn-iánn,16,ōe-phīⁿ-iáⁿ,ue7phinn7iann2,oe7phinn7iann2
痟牛症,siáu-gû-tsìng,16,siáu-gû-chèng,siau2gu5tsing3,siau2gu5cheng3
痟狗病,siáu-káu-pēnn,16,siáu-káu-pēⁿ,siau2kau2penn7,siau2kau2penn7
痟狗病,siáu-káu-pīnn,16,siáu-káu-pīⁿ,siau2kau2pinn7,siau2kau2pinn7
痟鹿症,siáu-lo̍k-tsìng,16,siáu-lo̍k-chèng,siau2lok8tsing3,siau2lok8cheng3
發球權,huat-kiû-khuân,16,hoat-kiû-khoân,huatkiu5khuan5,hoatkiu5khoan5
發球權,huat-kiû-kuân,16,hoat-kiû-koân,huatkiu5kuan5,hoatkiu5koan5
益生菌,ik-sing-khún,16,ek-seng-khún,iksingkhun2,eksengkhun2
監視器,kàm-sī-khì,16,kàm-sī-khì,kam3si7khi3,kam3si7khi3
目墘線,ba̍k-kînn-suànn,16,ba̍k-kîⁿ-sòaⁿ,bak8kinn5suann3,bak8kinn5soann3
目尾痕,ba̍k-bué-hûn,16,ba̍k-bóe-hûn,bak8bue2hun5,bak8boe2hun5
目尾痕,ba̍k-bé-hûn,16,ba̍k-bé-hûn,bak8be2hun5,bak8be2hun5
目屎溝,ba̍k-sái-kau,16,ba̍k-sái-kau,bak8sai2kau,bak8sai2kau
目彩盤,ba̍k-tshái-puânn,16,ba̍k-chhái-pôaⁿ,bak8tshai2puann5,bak8chhai2poann5
目彩筅,ba̍k-tshái-tshíng,16,ba̍k-chhái-chhéng,bak8tshai2tshing2,bak8chhai2chheng2
目眉筅,ba̍k-bâi-tshíng,16,ba̍k-bâi-chhéng,bak8bai5tshing2,bak8bai5chheng2
目眉筆,ba̍k-bâi-pit,16,ba̍k-bâi-pit,bak8bai5pit,bak8bai5pit
目眉粉,ba̍k-bâi-hún,16,ba̍k-bâi-hún,bak8bai5hun2,bak8bai5hun2
目眉膠,ba̍k-bâi-ka,16,ba̍k-bâi-ka,bak8bai5ka,bak8bai5ka
目睭頭,ba̍k-tsiu-thâu,16,ba̍k-chiu-thâu,bak8tsiuthau5,bak8chiuthau5
直排輪,ti̍t-pâi-lián,16,ti̍t-pâi-lián,tit8pai5lian2,tit8pai5lian2
真假值,tsin-ké-ta̍t,16,chin-ké-ta̍t,tsinke2tat8,chinke2tat8
眼影盤,gán-iánn-puânn,16,gán-iáⁿ-pôaⁿ,gan2iann2puann5,gan2iann2poann5
眼影筅,gán-iánn-tshíng,16,gán-iáⁿ-chhéng,gan2iann2tshing2,gan2iann2chheng2
碳跤跡,thuànn-kha-jiah,16,thòaⁿ-kha-jiah,thuann3khajiah,thoann3khajiah
碳跤跡,thuànn-kha-liah,16,thòaⁿ-kha-liah,thuann3khaliah,thoann3khaliah
確認框,khak-jīn-khing,16,khak-jīn-kheng,khakjin7khing,khakjin7kheng
確認框,khak-līn-khing,16,khak-līn-kheng,khaklin7khing,khaklin7kheng
神波刀,sîn-pho-to,16,sîn-pho-to,sin5photo,sin5photo
禽流感,khîm-liû-kám,16,khîm-liû-kám,khim5liu5kam2,khim5liu5kam2
禽鳥類,khîm-tsiáu-luī,16,khîm-chiáu-lūi,khim5tsiau2lui7,khim5chiau2lui7
秋田狗,tshiu-tiân-káu,16,chhiu-tiân-káu,tshiutian5kau2,chhiutian5kau2
穆斯林,bo̍k-su-lîm,16,bo̍k-su-lîm,bok8sulim5,bok8sulim5
積分賽,tsik-hun-sài,16,chek-hun-sài,tsikhunsai3,chekhunsai3
空心球,khang-sim-kiû,16,khang-sim-kiû,khangsimkiu5,khangsimkiu5
空心磚,khang-sim-tsng,16,khang-sim-chng,khangsimtsng,khangsimchng
空手道,khang-tshiú-tō,16,khang-chhiú-tō,khangtshiu2to7,khangchhiu2to7
窯烘麭,iô-hang-pháng,16,iô-hang-pháng,io5hangphang2,io5hangphang2
米割包,bí-kuah-pau,16,bí-koah-pau,bi2kuahpau,bi2koahpau
米格魯,bí-gū-luh,16,bí-gū-luh,bi2gu7luh,bi2gu7luh
粉刺鋏,hún-tshì-giap,16,hún-chhì-giap,hun2tshi3giap,hun2chhi3giap
粉尾筅,hún-bué-tshíng,16,hún-bóe-chhéng,hun2bue2tshing2,hun2boe2chheng2
粉尾筅,hún-bé-tshíng,16,hún-bé-chhéng,hun2be2tshing2,hun2be2chheng2
粉底液,hún-té-i̍k,16,hún-té-e̍k,hun2te2ik8,hun2te2ek8
粉底筅,hún-tué-tshíng,16,hún-tóe-chhéng,hun2tue2tshing2,hun2toe2chheng2
粉底筅,hún-té-tshíng,16,hún-té-chhéng,hun2te2tshing2,hun2te2chheng2
粉拭仔,hún-tshit-á,16,hún-chhit-á,hun2tshita2,hun2chhita2
粉撲仔,hún-phok-á,16,hún-phok-á,hun2phoka2,hun2phoka2
粉紅醬,hún-âng-tsiùnn,16,hún-âng-chiùⁿ,hun2ang5tsiunn3,hun2ang5chiunn3
粑粑絲,pa-pa-si,16,pa-pa-si,papasi,papasi
精華帶,tsing-huâ-tuà,16,cheng-hôa-tòa,tsinghua5tua3,chenghoa5toa3
精華液,tsing-huâ-i̍k,16,cheng-hôa-e̍k,tsinghua5ik8,chenghoa5ek8
糖餡餅,thn̂g-ānn-piánn,16,thn̂g-āⁿ-piáⁿ,thng5ann7piann2,thng5ann7piann2
紅貴賓,âng-kuì-pin,16,âng-kùi-pin,ang5kui3pin,ang5kui3pin
紐結糖,niú-kat-thn̂g,16,niú-kat-thn̂g,niu2katthng5,niu2katthng5
素顏霜,sòo-gân-song,16,sò͘-gân-song,soo3gan5song,soo3gan5song
終端機,tsiong-tuan-ki,16,chiong-toan-ki,tsiongtuanki,chiongtoanki
組合齒,tsoo-ha̍p-khí,16,cho͘-ha̍p-khí,tsoohap8khi2,choohap8khi2
綠奶茶,li̍k-ling-tê,16,le̍k-leng-tê,lik8lingte5,lek8lengte5
綠奶茶,li̍k-ni-tê,16,le̍k-ni-tê,lik8nite5,lek8nite5
網仔瓜,bāng-á-kue,16,bāng-á-koe,bang7a2kue,bang7a2koe
網仔篩,bāng-á-thai,16,bāng-á-thai,bang7a2thai,bang7a2thai
羅宋湯,lô-sòng-thng,16,lô-sòng-thng,lo5song3thng,lo5song3thng
羅素狗,lô-sòo-káu,16,lô-sò͘-káu,lo5soo3kau2,lo5soo3kau2
羊駱駝,iûnn-lo̍k-tô,16,iûⁿ-lo̍k-tô,iunn5lok8to5,iunn5lok8to5
羌仔虎,kiunn-á-hóo,16,kiuⁿ-á-hó͘,kiunna2hoo2,kiunna2hoo2
美妝卵,bí-tsong-nn̄g,16,bí-chong-nn̄g,bi2tsongnng7,bi2chongnng7
羽毛球,ú-môo-kiû,16,ú-mô͘-kiû,u2moo5kiu5,u2moo5kiu5
羽絨衫,ú-jiông-sann,16,ú-jiông-saⁿ,u2jiong5sann,u2jiong5sann
羽絨衫,ú-liông-sann,16,ú-liông-saⁿ,u2liong5sann,u2liong5sann
翕貼機,hip-tah-ki,16,hip-tah-ki,hiptahki,hiptahki
翕隨有,hip-suî-ū,16,hip-sûi-ū,hipsui5u7,hipsui5u7
考古題,khó-kóo-tê,16,khó-kó͘-tê,kho2koo2te5,kho2koo2te5
耐力賽,nāi-li̍k-sài,16,nāi-le̍k-sài,nai7lik8sai3,nai7lek8sai3
耳機空,hī-ki-khang,16,hī-ki-khang,hi7kikhang,hi7kikhang
耳機空,hīnn-ki-khang,16,hīⁿ-ki-khang,hinn7kikhang,hinn7kikhang
聯合國,liân-ha̍p-kok,16,liân-ha̍p-kok,lian5hap8kok,lian5hap8kok
肉桂捲,jio̍k-kuì-kńg,16,jio̍k-kùi-kńg,jiok8kui3kng2,jiok8kui3kng2
肉桂捲,lio̍k-kuì-kńg,16,lio̍k-kùi-kńg,liok8kui3kng2,liok8kui3kng2
肌少症,ki-tsió-tsìng,16,ki-chió-chèng,kitsio2tsing3,kichio2cheng3
肌耐力,ki-nāi-li̍k,16,ki-nāi-le̍k,kinai7lik8,kinai7lek8
肚臍丁,tōo-tsâi-ting,16,tō͘-châi-teng,too7tsai5ting,too7chai5teng
肥身症,puî-sin-tsìng,16,pûi-sin-chèng,pui5sintsing3,pui5sincheng3
胭脂筆,ian-tsi-pit,16,ian-chi-pit,iantsipit,ianchipit
胸坎捒,hing-khám-sak,16,heng-khám-sak,hingkham2sak,hengkham2sak
能耗比,lîng-hònn-pí,16,lêng-hòⁿ-pí,ling5honn3pi2,leng5honn3pi2
脈衝光,me̍h-tshiong-kng,16,me̍h-chhiong-kng,meh8tshiongkng,meh8chhiongkng
脣線筆,tûn-suànn-pit,16,tûn-sòaⁿ-pit,tun5suann3pit,tun5soann3pit
膨獅狗,phòng-sai-káu,16,phòng-sai-káu,phong3saikau2,phong3saikau2
膨粉筅,phòng-hún-tshíng,16,phòng-hún-chhéng,phong3hun2tshing2,phong3hun2chheng2
膨粉餅,phòng-hún-piánn,16,phòng-hún-piáⁿ,phong3hun2piann2,phong3hun2piann2
膽固醇,tánn-kòo-sûn,16,táⁿ-kò͘-sûn,tann2koo3sun5,tann2koo3sun5
自由車,tsū-iû-tshia,16,chū-iû-chhia,tsu7iu5tshia,chu7iu5chhia
自閉症,tsū-pì-tsìng,16,chū-pì-chèng,tsu7pi3tsing3,chu7pi3cheng3
臭殕茶,tshàu-phú-tê,16,chhàu-phú-tê,tshau3phu2te5,chhau3phu2te5
舍利子,sià-lī-tsú,16,sià-lī-chú,sia3li7tsu2,sia3li7chu2
舒芙蕾,su-hu-lé,16,su-hu-lé,suhule2,suhule2
芥藍仔,kè-nâ-á,16,kè-nâ-á,ke3na5a2,ke3na5a2
芥藍仔,kè-nê-á,16,kè-nê-á,ke3ne5a2,ke3ne5a2
芬多精,hun-to-tsing,16,hun-to-cheng,huntotsing,huntocheng
茯苓糕,ho̍k-lîng-ko,16,ho̍k-lêng-ko,hok8ling5ko,hok8leng5ko
茶米卵,tê-bí-nn̄g,16,tê-bí-nn̄g,te5bi2nng7,te5bi2nng7
草橄仔,tshó-kan-á,16,chhó-kan-á,tsho2kana2,chho2kana2
草莓醬,tsháu-m̂-tsiùnn,16,chháu-m̂-chiùⁿ,tshau2m5tsiunn3,chhau2m5chiunn3
莫德納,moo-té-nah,16,mo͘-té-nah,moote2nah,moote2nah
莫斯科,bo̍k-su-kho,16,bo̍k-su-kho,bok8sukho,bok8sukho
菇類湯,koo-luī-thng,16,ko͘-lūi-thng,koolui7thng,koolui7thng
菇類醬,koo-luī-tsiùnn,16,ko͘-lūi-chiùⁿ,koolui7tsiunn3,koolui7chiunn3
菇類麵,koo-luī-mī,16,ko͘-lūi-mī,koolui7mi7,koolui7mi7
落崎賽,lo̍h-kiā-sài,16,lo̍h-kiā-sài,loh8kia7sai3,loh8kia7sai3
葉黃素,ia̍p-hông-sòo,16,ia̍p-hông-sò͘,iap8hong5soo3,iap8hong5soo3
葡萄牙,phû-tô-gâ,16,phû-tô-gâ,phu5to5ga5,phu5to5ga5
蒙古巡,bông-kóo-sûn,16,bông-kó͘-sûn,bong5koo2sun5,bong5koo2sun5
蓄水池,thiok-tsuí-tî,16,thiok-chúi-tî,thioktsui2ti5,thiokchui2ti5
蓄水率,thiok-tsuí-lu̍t,16,thiok-chúi-lu̍t,thioktsui2lut8,thiokchui2lut8
蓄水量,thiok-tsuí-liōng,16,thiok-chúi-liōng,thioktsui2liong7,thiokchui2liong7
蓮苞頭,liân-pau-thâu,16,liân-pau-thâu,lian5pauthau5,lian5pauthau5
薄 tshì-sìr,po̍h-tshì-sìr,16,po̍h-chhì-sìr,poh8tshi3sir3,poh8chhi3sir3
薄 tshì-sù,po̍h-tshì-sù,16,po̍h-chhì-sù,poh8tshi3su3,poh8chhi3su3
薄喙脣,po̍h-tshuì-tûn,16,po̍h-chhùi-tûn,poh8tshui3tun5,poh8chhui3tun5
薰衫草,hun-sann-tsháu,16,hun-saⁿ-chháu,hunsanntshau2,hunsannchhau2
蘋果光,phōng-kó-kng,16,phōng-kó-kng,phong7ko2kng,phong7ko2kng
蘋果派,phōng-kó-phài,16,phōng-kó-phài,phong7ko2phai3,phong7ko2phai3
蘋果肌,phōng-kó-ki,16,phōng-kó-ki,phong7ko2ki,phong7ko2ki
處理器,tshú-lí-khì,16,chhú-lí-khì,tshu2li2khi3,chhu2li2khi3
蝶仔䘼,ia̍h-á-ńg,16,ia̍h-á-ńg,iah8a2ng2,iah8a2ng2
蝶仔泅,ia̍h-á-siû,16,ia̍h-á-siû,iah8a2siu5,iah8a2siu5
螺螄粉,lê-sai-hún,16,lê-sai-hún,le5saihun2,le5saihun2
蠓仔電,báng-á-tiān,16,báng-á-tiān,bang2a2tian7,bang2a2tian7
衝鋒銃,tshiong-hong-tshìng,16,chhiong-hong-chhèng,tshionghongtshing3,chhionghongchheng3
複合弓,ho̍k-ha̍p-king,16,ho̍k-ha̍p-keng,hok8hap8king,hok8hap8keng
西施狗,se-si-káu,16,se-si-káu,sesikau2,sesikau2
西洋棋,se-iûnn-kî,16,se-iûⁿ-kî,seiunn5ki5,seiunn5ki5
視神經,sī-sîn-king,16,sī-sîn-keng,si7sin5king,si7sin5keng
視網膜,sī-bāng-mo̍oh,16,sī-bāng-mo̍͘h,si7bang7mooh8,si7bang7mooh8
解析度,kái-sik-tōo,16,kái-sek-tō͘,kai2siktoo7,kai2sektoo7
觸控板,tshiok-khòng-pán,16,chhiok-khòng-pán,tshiokkhong3pan2,chhiokkhong3pan2
觸身球,tshiok-sin-kiû,16,chhiok-sin-kiû,tshioksinkiu5,chhioksinkiu5
訂閱制,tīng-ua̍t-tsè,16,tēng-oa̍t-chè,ting7uat8tse3,teng7oat8che3
討論區,thó-lūn-khu,16,thó-lūn-khu,tho2lun7khu,tho2lun7khu
記憶體,kì-ik-thé,16,kì-ek-thé,ki3ikthe2,ki3ekthe2
記錄檔,kì-lio̍k-tòng,16,kì-lio̍k-tòng,ki3liok8tong3,ki3liok8tong3
