tl,hanzi,drop_reason
ē khí-ke; tsia̍h jiû-hî,食雞，會起家；食鰇魚，生囡仔好育飼。,proverb
Tsia̍h pn̄g-khann tiong-ng.,食飯坩中央。,proverb
Tsia̍h-pn̄g hông-tè tuā.,食飯皇帝大。,proverb
Tsia̍h-pá uānn iau.,食飽換枵。,proverb
Tsia̍h hî tsia̍h bah,食魚食肉，也著菜佮。,proverb
iā tio̍h tshài kah.,食魚食肉，也著菜佮。,proverb
tsia̍h kué-tsí pài tshiū-thâu.,飲水思源頭，食果子拜樹頭。,proverb
Ím tsuí su guân-thâu,飲水思源頭，食果子拜樹頭。,proverb
Tshī kiánn bô-lūn pn̄g,飼囝無論飯，飼爸母算頓。,proverb
tshī pē-bú sǹg tǹg.,飼囝無論飯，飼爸母算頓。,proverb
Tshī niáu-tshí,飼鳥鼠，咬布袋。,proverb
kā pòo-tē.,飼鳥鼠，咬布袋。,proverb
Tshī niáu-tshí,飼鳥鼠，咬布袋，頇顢先生教落第。,proverb
hân-bān sian-sinn kà lo̍k-tē.,飼鳥鼠，咬布袋，頇顢先生教落第。,proverb
kā pòo-tē,飼鳥鼠，咬布袋，頇顢先生教落第。,proverb
Pá-suī ê tiū-á,飽穗的稻仔，頭犁犁。,proverb
thâu lê-lê.,飽穗的稻仔，頭犁犁。,proverb
Bé sì kha iā ē tio̍h-tak.,馬四跤也會著觸。,proverb
Bé sì-kha mā ē tio̍h-tak.,馬四跤嘛會著觸。,proverb
Kiann bóo tāi-tiōng-hu,驚某大丈夫，拍某豬狗牛。,proverb
phah bóo ti káu gû.,驚某大丈夫，拍某豬狗牛。,proverb
Kiann-kiann bē tio̍h-tíng.,驚驚袂著等。,proverb
Kut-la̍t tsia̍h la̍t,骨力食栗，貧惰吞瀾。,proverb
pîn-tuānn thun nuā.,骨力食栗，貧惰吞瀾。,proverb
Hî tsia̍h lâu-tsuí,魚食流水，人食喙水。,proverb
lâng tsia̍h tshuì-suí.,魚食流水，人食喙水。,proverb
Hî tshiu sûn piān khang.,魚鰍循便空。,proverb
Hôo-liu sûn piān khang.,鰗鰡循便空。,proverb
Niáu-tshí-khang piàn-sîng uân-kong-mn̂g.,鳥鼠空變成圓栱門。,proverb
Niáu-tshí sô tik-ko,鳥鼠趖竹篙，一目過一目。,proverb
tsi̍t ba̍k kuè tsi̍t ba̍k.,鳥鼠趖竹篙，一目過一目。,proverb
Ah-á thiann luî.,鴨仔聽雷。,proverb
Ah-bó thua tshìn-thuî.,鴨母拖秤錘。,proverb
Ka-līng tsiàm piān khang.,鵁鴒占便空。,proverb
Ka-līng khioh piān khang.,鵁鴒抾便空。,proverb
Ka-līng thàn piān khang.,鵁鴒趁便空。,proverb
Ka-līng sūn piān khang.,鵁鴒順便空。,proverb
Tiám iû tsò kì-hō.,點油做記號。,proverb
Lîng kau lîng,龍交龍，鳳交鳳，隱痀的交侗戇。,proverb
hōng kau hōng,龍交龍，鳳交鳳，隱痀的交侗戇。,proverb
ún-ku--ê kau tòng-gōng.,龍交龍，鳳交鳳，隱痀的交侗戇。,proverb
Lîng-hóo kau-tsiàn,龍虎交戰，魚鱉受災。,proverb
hî-pih siū-tsai.,龍虎交戰，魚鱉受災。,proverb
Lîng sin tsioh káu pak tshut-sì.,龍身借狗腹出世。,proverb
Ku tshiò pih bô bué,龜笑鱉無尾，鱉笑龜粗皮。,proverb
pih tshiò ku tshoo phuê.,龜笑鱉無尾，鱉笑龜粗皮。,proverb
Ku-kha sô--tshut-lâi.,龜跤趖出來。,proverb
Ku-kha ku-lāi bah.,龜跤龜內肉。,proverb
Gâu sǹg,𠢕算，毋值拄搪。,proverb
m̄-ta̍t tú-tn̄g.,𠢕算，毋值拄搪。,proverb
xx tsé--á,xx姊仔,invalid_tl
じゃんけん,じゃんけん,invalid_tl
la55-lian51,拉鍊,invalid_tl
phu51-pu51,瀑布,invalid_tl
mau,㧌,duplicate
tu,㧣,duplicate
tok,㧻,duplicate
tsang,㨑,duplicate
the,䖙,duplicate
tsi̍t,一,duplicate
ting,丁,duplicate
tshit,七,duplicate
bān,万,duplicate
tiōng,丈,duplicate
tiūnn,丈,duplicate
tn̄g,丈,duplicate
sann,三,duplicate
sam,三,duplicate
sann,三,duplicate
tsiōnn,上,duplicate
tsiūnn,上,duplicate
siōng,上,duplicate
tshiūnn,上,duplicate
tsiūnn,上,duplicate
siāng,上,duplicate
hā,下,duplicate
hā,下,duplicate
ē,下,duplicate
ki,丌,duplicate
put,不,duplicate
thiú,丑,duplicate
tshiánn,且,duplicate
sì,世,duplicate
sè,世,duplicate
sì,世,duplicate
khu,丘,duplicate
khiu,丘,duplicate
khu,丘,duplicate
piánn,丙,duplicate
píng,丙,duplicate
píng,丙,duplicate
piánn,丙,duplicate
pīng,並,duplicate
phīng,並,duplicate
tiong,中,duplicate
tiong,中,duplicate
tiòng,中,duplicate
tìng,中,duplicate
tiong-khu,中區,duplicate
tiong-guân,中原,duplicate
tiong-hô,中和,duplicate
tshuàn,串,duplicate
tshǹg,串,duplicate
uân,丸,duplicate
tan,丹,duplicate
nái,乃,duplicate
kiú,久,duplicate
kú,久,duplicate
kiú,久,duplicate
kú,久,duplicate
io,么,duplicate
hoo,乎,duplicate
hua̍t,乏,duplicate
ha̍t,乏,duplicate
sîng,乘,duplicate
it,乙,duplicate
mih,乜,duplicate
káu,九,duplicate
kiú,九,duplicate
káu,九,duplicate
iá,也,duplicate
jí,乳,duplicate
jú,乳,duplicate
lú,乳,duplicate
khiân,乾,duplicate
kan,乾,duplicate
kuann,乾,duplicate
luān,亂,duplicate
lān,亂,duplicate
liáu,了,duplicate
liáu-liáu,了了,duplicate
sū,事,duplicate
tāi,事,duplicate
i,于,duplicate
u,于,duplicate
în,云,duplicate
ûn,云,duplicate
kî,亓,duplicate
gōo,五,duplicate
ngóo,五,duplicate
ngóo,五,duplicate
gōo,五,duplicate
gōo-ji̍t-tseh,五日節,duplicate
gōo-ge̍h-tsueh,五月節,duplicate
gōo-ge̍rh-tsueh,五月節,duplicate
tsénn,井,duplicate
tsínn,井,duplicate
tsíng,井,duplicate
tsénn,井,duplicate
khìng,亙,duplicate
kìng,亙,duplicate
a,亜,duplicate
à,亜,duplicate
a,亞,duplicate
à,亞,duplicate
khong,亢,duplicate
khòng,亢,duplicate
king,京,duplicate
kiann,京,duplicate
liāng,亮,duplicate
liōng,亮,duplicate
gîn,人,duplicate
jîn,人,duplicate
lîn,人,duplicate
gîn,仁,duplicate
jîn,仁,duplicate
lîn,仁,duplicate
kiû,仇,duplicate
siû,仇,duplicate
tsióng,仉,duplicate
kim,今,duplicate
kim,今,duplicate
kin,今,duplicate
tann,今,duplicate
kài,介,duplicate
á,仔,duplicate
sū,仕,duplicate
hù,付,duplicate
sian,仙,duplicate
tāi,代,duplicate
tāi,代,duplicate
tē,代,duplicate
tāi,代,duplicate
í,以,duplicate
gióng,仰,duplicate
tiōng,仲,duplicate
ngóo,仵,duplicate
jîm,任,duplicate
jīm,任,duplicate
lîm,任,duplicate
līm,任,duplicate
i,伊,duplicate
kip,伋,duplicate
ngóo,伍,duplicate
ho̍k,伏,duplicate
hua̍t,伐,duplicate
hua̍h,伐,duplicate
hué,伙,duplicate
hé,伙,duplicate
thīn,伨,duplicate
hiân,伭,duplicate
pik,伯,duplicate
phik,伯,duplicate
pik,伯,duplicate
peh,伯,duplicate
phuān,伴,duplicate
phuānn,伴,duplicate
sin,伸,duplicate
tshun,伸,duplicate
sū,似,duplicate
sāi,似,duplicate
huì,佀,duplicate
tiān,佃,duplicate
tān,但,duplicate
pòo,佈,duplicate
uī,位,duplicate
tsò,佐,duplicate
iū,佑,duplicate
hô,何,duplicate
hô,何,duplicate
uâ,何,duplicate
siâ,佘,duplicate
û,余,duplicate
hu̍t,佛,duplicate
hu̍t,佛,duplicate
pu̍t,佛,duplicate
tsok,作,duplicate
tsoh,作,duplicate
ní,你,duplicate
lí,你,duplicate
kap,佮,duplicate
kah,佮,duplicate
sù,使,duplicate
sú,使,duplicate
sài,使,duplicate
sái,使,duplicate
lâi,來,duplicate
sāi,侍,duplicate
sī,侍,duplicate
sū,侍,duplicate
sū,侍,duplicate
sāi,侍,duplicate
kiong,供,duplicate
king,供,duplicate
kìng,供,duplicate
i,依,duplicate
hâu,侯,duplicate
hôo,侯,duplicate
hâu,侯,duplicate
piān,便,duplicate
pân,便,duplicate
hē,係,duplicate
tshik,促,duplicate
tshiok,促,duplicate
tshiok,促,duplicate
tshik,促,duplicate
gô,俄,duplicate
ngôo,俄,duplicate
ngôo,俄,duplicate
gô,俄,duplicate
gōo,俉,duplicate
tsóo,俎,duplicate
lī,俐,duplicate
pó,保,duplicate
póo,保,duplicate
pó-an,保安,duplicate
jû,俞,duplicate
lû,俞,duplicate
sìn,信,duplicate
siu,修,duplicate
hōng,俸,duplicate
tshong,倉,duplicate
tshong,倉,duplicate
tshng,倉,duplicate
hāu,候,duplicate
uá,倚,duplicate
í,倚,duplicate
uá,倚,duplicate
kiōng,倞,duplicate
kīng,倞,duplicate
tsià,借,duplicate
tsioh,借,duplicate
guê,倪,duplicate
gê,倪,duplicate
lûn,倫,duplicate
ta̍t,值,duplicate
ti̍t,值,duplicate
ti̍t,值,duplicate
ta̍t,值,duplicate
ián,偃,duplicate
ká,假,duplicate
ké,假,duplicate
kà,假,duplicate
ká,假,duplicate
kè,假,duplicate
ké,假,duplicate
uí,偉,duplicate
phian,偏,duplicate
phinn,偏,duplicate
kai,偕,duplicate
thîng,停,duplicate
kiān,健,duplicate
kiānn,健,duplicate
siat,偰,duplicate
gió,偶,duplicate
ngóo,偶,duplicate
pòo,傅,duplicate
pòo,傅,duplicate
pōng,傍,duplicate
pn̄g,傍,duplicate
kia̍t,傑,duplicate
suànn,傘,duplicate
sàn,傘,duplicate
sàn,傘,duplicate
suànn,傘,duplicate
tuān,傳,duplicate
thuân,傳,duplicate
thn̂g,傳,duplicate
siong,傷,duplicate
siunn,傷,duplicate
siōng,像,duplicate
tshiūnn,像,duplicate
kiâu,僑,duplicate
hiau,僥,duplicate
tsing,僧,duplicate
oh,僫,duplicate
kà,價,duplicate
kè,價,duplicate
gî,儀,duplicate
jî,儒,duplicate
jû,儒,duplicate
lû,儒,duplicate
sióng,償,duplicate
iu,優,duplicate
tî,儲,duplicate
tû,儲,duplicate
gu̍t,兀,duplicate
ín,允,duplicate
ún,允,duplicate
guân,元,duplicate
hing,兄,duplicate
hiann,兄,duplicate
tiāu,兆,duplicate
sing,先,duplicate
sian,先,duplicate
sing,先,duplicate
kng,光,duplicate
kuinn,光,duplicate
kong,光,duplicate
kng,光,duplicate
kong-ho̍k,光復,duplicate
khik,克,duplicate
tuē,兌,duplicate
tuī,兌,duplicate
tóng,党,duplicate
gi̍p,入,duplicate
ji̍p,入,duplicate
li̍p,入,duplicate
luē,內,duplicate
luē,內,duplicate
lāi,內,duplicate
tsn̂g,全,duplicate
tsuînn,全,duplicate
tsuân,全,duplicate
tsn̂g,全,duplicate
lióng,兩,duplicate
niú,兩,duplicate
nn̄g,兩,duplicate
pat,八,duplicate
peh,八,duplicate
pueh,八,duplicate
pat,八,duplicate
peh,八,duplicate
kang,公,duplicate
kong,公,duplicate
kang,公,duplicate
kong-kuán,公館,duplicate
lio̍k,六,duplicate
la̍k,六,duplicate
kiōng,共,duplicate
kāng,共,duplicate
ping,兵,duplicate
khū,具,duplicate
kū,具,duplicate
khū,具,duplicate
kì,冀,duplicate
phànn,冇,duplicate
jiám,冉,duplicate
mōo,冒,duplicate
kuan,冠,duplicate
tong,冬,duplicate
tong,冬,duplicate
tang,冬,duplicate
hòng,况,duplicate
iá,冶,duplicate
líng,冷,duplicate
tshìng,凊,duplicate
tshìn,凊,duplicate
lîng,凌,duplicate
tòng,凍,duplicate
tòng,凍,duplicate
tàng,凍,duplicate
huân,凡,duplicate
huān,凡,duplicate
khái,凱,duplicate
tshut,出,duplicate
to,刀,duplicate
tiau,刁,duplicate
thiau,刁,duplicate
hun,分,duplicate
pun,分,duplicate
ngāi,刈,duplicate
hîng,刑,duplicate
kò,划,duplicate
tshe,初,duplicate
tshue,初,duplicate
tshoo,初,duplicate
tshe,初,duplicate
piat,別,duplicate
pia̍t,別,duplicate
pa̍t,別,duplicate
lāi,利,duplicate
lī,利,duplicate
lī,利,duplicate
lāi,利,duplicate
kueh,刮,duplicate
kuih,刮,duplicate
tò,到,duplicate
tàu,到,duplicate
tsè,制,duplicate
tsì,制,duplicate
kuàn,券,duplicate
kǹg,券,duplicate
tshiah,刺,duplicate
tshì,刺,duplicate
tok,剁,duplicate
tshò,剉,duplicate
siat,削,duplicate
siah,削,duplicate
tsiân,前,duplicate
tsîng,前,duplicate
tsiân-kim,前金,duplicate
thik,剔,duplicate
thak,剔,duplicate
kong,剛,duplicate
pok,剝,duplicate
pak,剝,duplicate
iám,剡,duplicate
siám,剡,duplicate
sīng,剩,duplicate
sīn,剩,duplicate
tsián,剪,duplicate
kat,割,duplicate
kuah,割,duplicate
lì,剺,duplicate
i̍k,劃,duplicate
ue̍h,劃,duplicate
kio̍k,劇,duplicate
ki̍k,劇,duplicate
kio̍k,劇,duplicate
lâu,劉,duplicate
tse,劑,duplicate
la̍t,力,duplicate
li̍k,力,duplicate
la̍t,力,duplicate
kong,功,duplicate
kang,功,duplicate
ka,加,duplicate
ke,加,duplicate
ka,加,duplicate
ke,加,duplicate
ka,加,duplicate
lóo,努,duplicate
hāu,効,duplicate
ióng,勇,duplicate
li̍k,勒,duplicate
tōng,動,duplicate
tāng,動,duplicate
bū,務,duplicate
sing,勝,duplicate
lô,勞,duplicate
lôo,勞,duplicate
sè,勢,duplicate
sì,勢,duplicate
khîn,勤,duplicate
khûn,勤,duplicate
lē,勵,duplicate
khuàn,勸,duplicate
khǹg,勸,duplicate
tsiok,勺,duplicate
ûn,勻,duplicate
kau,勾,duplicate
pau,包,duplicate
pâu,包,duplicate
huà,化,duplicate
huè,化,duplicate
pak,北,duplicate
pok,北,duplicate
pok,北,duplicate
pak,北,duplicate
pak-khu,北區,duplicate
sî,匙,duplicate
tsat,匝,duplicate
khong,匡,duplicate
si̍p,十,duplicate
tsa̍p,十,duplicate
si̍p-jī-lōo,十字路,duplicate
tshian,千,duplicate
tshing,千,duplicate
tshian,千,duplicate
tshing,千,duplicate
sing,升,duplicate
tsin,升,duplicate
gōo,午,duplicate
ngóo,午,duplicate
ngóo,午,duplicate
gōo,午,duplicate
puàn,半,duplicate
puànn,半,duplicate
siak,卌,duplicate
siap,卌,duplicate
toh,卓,duplicate
tok,卓,duplicate
toh,卓,duplicate
hia̍p,協,duplicate
lâm,南,duplicate
lâm-khu,南區,duplicate
phok,博,duplicate
poh,卜,duplicate
poh,卜,duplicate
piān,卞,duplicate
tsiam,占,duplicate
tsiàm,占,duplicate
khah,卡,duplicate
ngōo,卧,duplicate
báu,卯,duplicate
báu,卯,duplicate
ìn,印,duplicate
guî,危,duplicate
uî,危,duplicate
siāu,卲,duplicate
luán,卵,duplicate
nn̄g,卵,duplicate
kuàn,卷,duplicate
kǹg,卷,duplicate
sià,卸,duplicate
khiok,卻,duplicate
khing,卿,duplicate
eh,厄,duplicate
ik,厄,duplicate
sià,厙,duplicate
kāu,厚,duplicate
hōo,厚,duplicate
kāu,厚,duplicate
guân,原,duplicate
ià,厭,duplicate
lē,厲,duplicate
lē,厲,duplicate
lī,厲,duplicate
ki̍p,及,duplicate
iú,友,duplicate
huán,反,duplicate
píng,反,duplicate
tsik,叔,duplicate
siok,叔,duplicate
tsik,叔,duplicate
tshí,取,duplicate
tshú,取,duplicate
siū,受,duplicate
sóo,叟,duplicate
tsâng,叢,duplicate
tsông,叢,duplicate
tsâng,叢,duplicate
khió,口,duplicate
kháu,口,duplicate
kóo,古,duplicate
kù,句,duplicate
lo,叨,duplicate
khiò,叩,duplicate
khàu,叩,duplicate
tsí,只,duplicate
phuat,叭,duplicate
khuá,可,duplicate
khó,可,duplicate
khó,可,duplicate
khuá,可,duplicate
thai,台,duplicate
sái,史,duplicate
sú,史,duplicate
sú,史,duplicate
sái,史,duplicate
iū,右,duplicate
si,司,duplicate
su,司,duplicate
su,司,duplicate
sai,司,duplicate
si,司,duplicate
sai-kong-á,司公仔,duplicate
kok,各,duplicate
koh,各,duplicate
ha̍p,合,duplicate
ha̍p,合,duplicate
ha̍h,合,duplicate
kiat,吉,duplicate
tâng,同,duplicate
tông,同,duplicate
tông,同,duplicate
tâng,同,duplicate
miâ,名,duplicate
bîng,名,duplicate
miâ,名,duplicate
hiō,后,duplicate
hōo,后,duplicate
hiō,后,duplicate
hōo,后,duplicate
āu,后,duplicate
lī,吏,duplicate
hiàng,向,duplicate
hiòng,向,duplicate
hiòng,向,duplicate
ǹg,向,duplicate
hiàng,向,duplicate
ànn,向,duplicate
kun,君,duplicate
huī,吠,duplicate
puī,吠,duplicate
pa,吧,duplicate
hun,吩,duplicate
huan,吩,duplicate
hâm,含,duplicate
hâm,含,duplicate
kâm,含,duplicate
gôo,吳,duplicate
ngôo,吳,duplicate
tsháu,吵,duplicate
tshá,吵,duplicate
nā,吶,duplicate
tshui,吹,duplicate
tshue,吹,duplicate
hió,吼,duplicate
háu,吼,duplicate
hóo,吼,duplicate
ngôo,吾,duplicate
gâ,呀,duplicate
lī,呂,duplicate
lū,呂,duplicate
lū,呂,duplicate
lī,呂,duplicate
nî,呢,duplicate
nî,呢,duplicate
tsiu,周,duplicate
tsí,呰,duplicate
tsú,呰,duplicate
bī,味,duplicate
o,呵,duplicate
sin,呻,duplicate
tshan,呻,duplicate
hoo,呼,duplicate
hoo,呼,duplicate
khoo,呼,duplicate
bīng,命,duplicate
miā,命,duplicate
huê,和,duplicate
hê,和,duplicate
hô,和,duplicate
huê,和,duplicate
hô-pîng,和平,duplicate
hai,咍,duplicate
leh,咧,duplicate
bî,咪,duplicate
bî,咪,duplicate
ngáu,咬,duplicate
kā,咬,duplicate
hâm,咸,duplicate
hiu,咻,duplicate
ko,咼,duplicate
ló,咾,duplicate
ai,哀,duplicate
ua,哇,duplicate
gap,哈,duplicate
ai,哎,duplicate
nî,哖,duplicate
nî,哖,duplicate
uân,員,duplicate
înn,員,duplicate
siàu,哨,duplicate
sàu,哨,duplicate
lí,哩,duplicate
ná,哪,duplicate
khàu,哭,duplicate
tiat,哲,duplicate
pōo,哺,duplicate
puè,唄,duplicate
tn̂g,唐,duplicate
tông,唐,duplicate
tông,唐,duplicate
tn̂g,唐,duplicate
onn,唔,duplicate
tsim,唚,duplicate
tshiàng,唱,duplicate
tshiòng,唱,duplicate
tshiùnn,唱,duplicate
tshiàng,唱,duplicate
tshiòng,唱,duplicate
tshiùnn,唱,duplicate
tok,啄,duplicate
siang,商,duplicate
siong,商,duplicate
lim,啉,duplicate
mn̄g,問,duplicate
muī,問,duplicate
būn,問,duplicate
mn̄g,問,duplicate
tām,啖,duplicate
tshuat,啜,duplicate
tuat,啜,duplicate
á,啞,duplicate
é,啞,duplicate
siánn,啥,duplicate
khik,喀,duplicate
ueh,喂,duplicate
siān,善,duplicate
kainn,喈,duplicate
tsû,喌,duplicate
tsû,喌,duplicate
tsû-tsû,喌喌,duplicate
tsű-tsu,喌喌,duplicate
iaunn,喓,duplicate
hí,喜,duplicate
hat,喝,duplicate
huah,喝,duplicate
song,喪,duplicate
sng,喪,duplicate
kiâu,喬,duplicate
tan,單,duplicate
tuann,單,duplicate
tan,單,duplicate
tuann,單,duplicate
jī,喻,duplicate
jū,喻,duplicate
lū,喻,duplicate
sà,嗄,duplicate
sik,嗇,duplicate
siah,嗇,duplicate
sû,嗣,duplicate
tshi,嗤,duplicate
liân,嗹,duplicate
ka,嘉,duplicate
hau,嘐,duplicate
óo,嘔,duplicate
áu,嘔,duplicate
mái,嘪,duplicate
bi̍k,嘿,duplicate
khiūnn,噤,duplicate
tshò,噪,duplicate
kiàu,噭,duplicate
ài,噯,duplicate
phùn,噴,duplicate
tang,噹,duplicate
hik,嚇,duplicate
heh,嚇,duplicate
hiannh,嚇,duplicate
lông,嚨,duplicate
nâ,嚨,duplicate
giâm,嚴,duplicate
lô,囉,duplicate
lông,囊,duplicate
long,囊,duplicate
sù,四,duplicate
sì,四,duplicate
huê,回,duplicate
hê,回,duplicate
in,因,duplicate
hut,囫,duplicate
khûn,囷,duplicate
kòo,固,duplicate
khuân,圈,duplicate
kok,國,duplicate
uî,圍,duplicate
uân,園,duplicate
hn̂g,園,duplicate
uân,圓,duplicate
înn,圓,duplicate
tôo,圖,duplicate
thuân,團,duplicate
thóo-lī-kong,土地公,duplicate
thóo-tī-kong,土地公,duplicate
tē,地,duplicate
tè,地,duplicate
pán,坂,duplicate
thūn,坉,duplicate
hng,坊,duplicate
hong,坊,duplicate
hng,坊,duplicate
khám,坎,duplicate
tsō,坐,duplicate
tsē,坐,duplicate
khing,坑,duplicate
khenn,坑,duplicate
khun,坤,duplicate
thán,坦,duplicate
thánn,坦,duplicate
phiânn,坪,duplicate
phîng,坪,duplicate
pênn,坪,duplicate
pîng,坪,duplicate
pînn,坪,duplicate
phîng,坪,duplicate
phiânn,坪,duplicate
pênn,坪,duplicate
phue,坯,duplicate
suî,垂,duplicate
suê,垂,duplicate
ai,埃,duplicate
kak,埆,duplicate
siânn,城,duplicate
sîng,城,duplicate
siânn,城,duplicate
tiânn,埕,duplicate
tîng,埕,duplicate
hi̍k,域,duplicate
pōo,埠,duplicate
puê,培,duplicate
ki,基,duplicate
ki,基,duplicate
sò,埽,duplicate
khut,堀,duplicate
ku̍t,堀,duplicate
tông,堂,duplicate
tn̂g,堂,duplicate
kian,堅,duplicate
tui,堆,duplicate
thê,堤,duplicate
kham,堪,duplicate
giâu,堯,duplicate
tshiâng,場,duplicate
tiûnn,場,duplicate
tóo,堵,duplicate
tè,塊,duplicate
lap,塌,duplicate
thap,塔,duplicate
thôo,塗,duplicate
tôo,塗,duplicate
tôo,塗,duplicate
thôo,塗,duplicate
tn̂g,塘,duplicate
tông,塘,duplicate
tông,塘,duplicate
tn̂g,塘,duplicate
sài,塞,duplicate
iâm,塩,duplicate
tuī,墜,duplicate
tsing,增,duplicate
ba̍k,墨,duplicate
bi̍k,墨,duplicate
ba̍k,墨,duplicate
hûn,墳,duplicate
phûn,墳,duplicate
pik,壁,duplicate
piah,壁,duplicate
tân,壇,duplicate
tuânn,壇,duplicate
ap,壓,duplicate
ah,壓,duplicate
luí,壘,duplicate
luí,壘,duplicate
sū,士,duplicate
gîm,壬,duplicate
jîm,壬,duplicate
lîm,壬,duplicate
tsòng,壯,duplicate
it,壹,duplicate
hôo,壺,duplicate
ôo,壺,duplicate
siū,壽,duplicate
hā,夏,duplicate
hē,夏,duplicate
hā,夏,duplicate
hē,夏,duplicate
si̍k,夕,duplicate
sia̍h,夕,duplicate
guē,外,duplicate
guā,外,duplicate
báu,夘,duplicate
to,多,duplicate
too,多,duplicate
kiò,夠,duplicate
kàu,夠,duplicate
kòo,夠,duplicate
bōng,夢,duplicate
bāng,夢,duplicate
tuā,大,duplicate
tāi,大,duplicate
tuā,大,duplicate
thian,天,duplicate
thinn,天,duplicate
thian,天,duplicate
thinn,天,duplicate
thài,太,duplicate
hu,夫,duplicate
iang,央,duplicate
iong,央,duplicate
ng,央,duplicate
iang,央,duplicate
iong,央,duplicate
ng,央,duplicate
giâ,夯,duplicate
î,夷,duplicate
kiap,夾,duplicate
kî,奇,duplicate
kî,奇,duplicate
khia,奇,duplicate
nāi,奈,duplicate
hōng,奉,duplicate
ke,奎,duplicate
hai,奒,duplicate
phun,奔,duplicate
i̍k,奕,duplicate
ī,奕,duplicate
hê,奚,duplicate
ò,奧,duplicate
lú,女,duplicate
lí,女,duplicate
ling,奶,duplicate
ni,奶,duplicate
hònn,好,duplicate
hó,好,duplicate
jî,如,duplicate
jû,如,duplicate
lû,如,duplicate
bûn,妏,duplicate
būn,妏,duplicate
biāu,妙,duplicate
tsong,妝,duplicate
tsng,妝,duplicate
î,妤,duplicate
û,妤,duplicate
thò,妥,duplicate
nî,妮,duplicate
tat,妲,duplicate
thán,妲,duplicate
muī,妹,duplicate
sí,始,duplicate
koo,姑,duplicate
sāi,姒,duplicate
sìng,姓,duplicate
sènn,姓,duplicate
uí,委,duplicate
iâu,姚,duplicate
iâu,姚,duplicate
iô,姚,duplicate
khiang,姜,duplicate
khiong,姜,duplicate
khiunn,姜,duplicate
kiang,姜,duplicate
khiong,姜,duplicate
kiong,姜,duplicate
khiunn,姜,duplicate
kiunn,姜,duplicate
khiat,姞,duplicate
kiat,姞,duplicate
bóo,姥,duplicate
ti̍t,姪,duplicate
ki,姬,duplicate
ian,姻,duplicate
in,姻,duplicate
ui,威,duplicate
ua,娃,duplicate
lí,娌,duplicate
liông,娘,duplicate
niû,娘,duplicate
ná,娜,duplicate
kuan,娟,duplicate
ngôo,娥,duplicate
hū,婦,duplicate
pū,婦,duplicate
sè,婿,duplicate
sài,婿,duplicate
muî,媒,duplicate
muê,媒,duplicate
bí,媺,duplicate
má,媽,duplicate
kà,嫁,duplicate
kè,嫁,duplicate
ing,嬰,duplicate
enn,嬰,duplicate
îng,嬴,duplicate
sím,嬸,duplicate
tsím,嬸,duplicate
tsú,子,duplicate
tsí,子,duplicate
khiat,孑,duplicate
khóng,孔,duplicate
khóng,孔,duplicate
kháng,孔,duplicate
gī,字,duplicate
jī,字,duplicate
lī,字,duplicate
tsu,孜,duplicate
hà,孝,duplicate
hàu,孝,duplicate
hà,孝,duplicate
bīng,孟,duplicate
kuì,季,duplicate
sng,孫,duplicate
suinn,孫,duplicate
sun,孫,duplicate
o̍h,學,duplicate
ha̍k,學,duplicate
o̍h,學,duplicate
tô,它,duplicate
thi̍k,宅,duplicate
the̍h,宅,duplicate
í,宇,duplicate
ú,宇,duplicate
siú,守,duplicate
tsiú,守,duplicate
an,安,duplicate
uann,安,duplicate
an,安,duplicate
uann,安,duplicate
sàng,宋,duplicate
sòng,宋,duplicate
uân,完,duplicate
hông,宏,duplicate
ho̍k,宓,duplicate
tsong,宗,duplicate
kuann,官,duplicate
kuan,官,duplicate
kuann,官,duplicate
tiānn,定,duplicate
tīng,定,duplicate
tīng,定,duplicate
tiānn,定,duplicate
uán,宛,duplicate
gî,宜,duplicate
khik,客,duplicate
kheh,客,duplicate
suan,宣,duplicate
huān,宦,duplicate
king,宮,duplicate
kiong,宮,duplicate
king,宮,duplicate
tsáinn,宰,duplicate
ke,家,duplicate
ka,家,duplicate
ke,家,duplicate
iông,容,duplicate
siù,宿,duplicate
siok,宿,duplicate
kì,寄,duplicate
kià,寄,duplicate
ba̍t,密,duplicate
bi̍t,密,duplicate
ba̍t,密,duplicate
khòo,寇,duplicate
kián,寋,duplicate
pù,富,duplicate
hù,富,duplicate
pù,富,duplicate
hù-kuì,富貴,duplicate
hân,寒,duplicate
kuânn,寒,duplicate
hân,寒,duplicate
kuânn,寒,duplicate
ú,寓,duplicate
lîng,寗,duplicate
tshat,察,duplicate
tshím,寢,duplicate
si̍t,實,duplicate
tsa̍t,實,duplicate
lîng,寧,duplicate
sím,審,duplicate
khuann,寬,duplicate
khuan,寬,duplicate
khuann,寬,duplicate
huân,寰,duplicate
thióng,寵,duplicate
thíng,寵,duplicate
pó,寶,duplicate
tshùn,寸,duplicate
hong,封,duplicate
hong,封,duplicate
pang,封,duplicate
ut,尉,duplicate
tsun,尊,duplicate
sîm,尋,duplicate
siâm,尋,duplicate
tō,導,duplicate
tōo,導,duplicate
siáu,小,duplicate
sió,小,duplicate
siáu,小,duplicate
sió,小,duplicate
siàu,少,duplicate
siáu,少,duplicate
tsió,少,duplicate
siāng,尚,duplicate
siōng,尚,duplicate
siōng,尚,duplicate
siūnn,尚,duplicate
ong,尢,duplicate
iû,尤,duplicate
ín,尹,duplicate
